lat,lon,X0
-36.5,-179.5,17.68
-36.5,-178.5,17.451
-36.5,-177.5,17.523
-36.5,-176.5,17.405
-36.5,-175.5,17.356
-36.5,-174.5,17.05
-36.5,-173.5,16.973
-36.5,-172.5,17.12
-36.5,-171.5,17.046
-36.5,-170.5,17.119
-36.5,-169.5,17.132
-36.5,-168.5,17.182
-36.5,-167.5,17.412
-36.5,-166.5,16.878
-36.5,-165.5,17.118
-36.5,-164.5,17.321
-36.5,-163.5,16.727
-36.5,-162.5,17.15
-36.5,-161.5,17.039
-36.5,-160.5,16.808
-36.5,-159.5,16.841
-36.5,-158.5,16.735
-36.5,-157.5,16.658
-36.5,-156.5,17.155
-36.5,-155.5,16.638
-36.5,-154.5,17.052
-36.5,-153.5,17.498
-36.5,-152.5,16.619
-36.5,-151.5,16.646
-36.5,-150.5,15.651
-36.5,-149.5,16.695
-36.5,-148.5,17.19
-36.5,-147.5,16.607
-36.5,-146.5,16.581
-36.5,-145.5,16.664
-36.5,-144.5,17.271
-36.5,-143.5,16.912
-36.5,-142.5,16.888
-36.5,-141.5,17.037
-36.5,-140.5,16.538
-36.5,-139.5,16.952
-36.5,-138.5,17.409
-36.5,-137.5,16.98
-36.5,-136.5,16.544
-36.5,-135.5,16.809
-36.5,-134.5,17.002
-36.5,-133.5,16.527
-36.5,-132.5,16.245
-36.5,-131.5,16.683
-36.5,-130.5,16.528
-36.5,-129.5,17.22
-36.5,-128.5,16.755
-36.5,-127.5,17.09
-36.5,-126.5,16.087
-36.5,-125.5,16.172
-36.5,-124.5,16.408
-36.5,-123.5,16.656
-36.5,-122.5,15.982
-36.5,-121.5,17.4
-36.5,-120.5,17.636
-36.5,-119.5,17.045
-36.5,-118.5,16.465
-36.5,-117.5,16.443
-36.5,-116.5,17.433
-36.5,-115.5,17.179
-36.5,-114.5,16.796
-36.5,-113.5,16.911
-36.5,-112.5,14.857
-36.5,-111.5,15.752
-36.5,-110.5,16.219
-36.5,-109.5,16.836
-36.5,-108.5,17.639
-36.5,-107.5,16.415
-36.5,-106.5,16.11
-36.5,-105.5,17.253
-36.5,-104.5,16.134
-36.5,-103.5,16.888
-36.5,-102.5,16.249
-36.5,-101.5,16.597
-36.5,-100.5,17.928
-36.5,-99.5,16.958
-36.5,-98.5,15.607
-36.5,-97.5,17.683
-36.5,-96.5,16.658
-36.5,-95.5,16.081
-36.5,-94.5,16.978
-36.5,-93.5,16.747
-36.5,-92.5,16.394
-36.5,-91.5,17.108
-36.5,-90.5,16.295
-36.5,-89.5,16.767
-36.5,-88.5,17.016
-36.5,-87.5,16.928
-36.5,-86.5,16.536
-36.5,-85.5,16.252
-36.5,-84.5,16.119
-36.5,-83.5,16.423
-36.5,-82.5,15.825
-36.5,-81.5,16.322
-36.5,-80.5,16.272
-36.5,-79.5,15.873
-36.5,-78.5,15.994
-36.5,-77.5,15.653
-36.5,-76.5,15.084
-36.5,-75.5,15.002
-36.5,-74.5,14.421
-36.5,-73.5,12.894
-36.5,-55.5,15.871
-36.5,-54.5,14.409
-36.5,-53.5,15.034
-36.5,-52.5,18.345
-36.5,-51.5,19.326
-36.5,-50.5,18.682
-36.5,-49.5,18.801
-36.5,-48.5,18.42
-36.5,-47.5,18.616
-36.5,-46.5,18.679
-36.5,-45.5,18.433
-36.5,-44.5,18.262
-36.5,-43.5,18.319
-36.5,-42.5,18.558
-36.5,-41.5,18.053
-36.5,-40.5,17.814
-36.5,-39.5,17.683
-36.5,-38.5,17.746
-36.5,-37.5,17.293
-36.5,-36.5,17.138
-36.5,-35.5,17.465
-36.5,-34.5,17.877
-36.5,-33.5,17.181
-36.5,-32.5,17.156
-36.5,-31.5,17.063
-36.5,-30.5,17.014
-36.5,-29.5,17.516
-36.5,-28.5,16.978
-36.5,-27.5,16.401
-36.5,-26.5,16.772
-36.5,-25.5,16.578
-36.5,-24.5,16.148
-36.5,-23.5,17.041
-36.5,-22.5,16.502
-36.5,-21.5,16.331
-36.5,-20.5,16.357
-36.5,-19.5,17.301
-36.5,-18.5,16.941
-36.5,-17.5,15.437
-36.5,-16.5,16.925
-36.5,-15.5,17.159
-36.5,-14.5,17.269
-36.5,-13.5,16.756
-36.5,-12.5,15.972
-36.5,-11.5,16.116
-36.5,-10.5,16.256
-36.5,-9.5,17.092
-36.5,-8.5,16.491
-36.5,-7.5,16.702
-36.5,-6.5,16.869
-36.5,-5.5,16.606
-36.5,-4.5,16.214
-36.5,-3.5,16.835
-36.5,-2.5,16.411
-36.5,-1.5,16.883
-36.5,-0.5,16.119
-36.5,0.5,16.55
-36.5,1.5,16.857
-36.5,2.5,17.152
-36.5,3.5,16.762
-36.5,4.5,16.352
-36.5,5.5,16.295
-36.5,6.5,16.262
-36.5,7.5,16.558
-36.5,8.5,16.64
-36.5,9.5,16.917
-36.5,10.5,17.425
-36.5,11.5,17.639
-36.5,12.5,17.945
-36.5,13.5,18.103
-36.5,14.5,18.09
-36.5,15.5,18.677
-36.5,16.5,18.787
-36.5,17.5,18.824
-36.5,18.5,19.403
-36.5,19.5,19.274
-36.5,20.5,19.321
-36.5,21.5,19.834
-36.5,22.5,21.296
-36.5,23.5,21.237
-36.5,24.5,20.911
-36.5,25.5,20.442
-36.5,26.5,20.8
-36.5,27.5,20.464
-36.5,28.5,21.036
-36.5,29.5,20.641
-36.5,30.5,20.068
-36.5,31.5,19.891
-36.5,32.5,19.396
-36.5,33.5,19.913
-36.5,34.5,19.62
-36.5,35.5,19.578
-36.5,36.5,19.469
-36.5,37.5,19.386
-36.5,38.5,18.959
-36.5,39.5,19.308
-36.5,40.5,19.256
-36.5,41.5,18.668
-36.5,42.5,18.54
-36.5,43.5,18.852
-36.5,44.5,18.729
-36.5,45.5,18.415
-36.5,46.5,18.596
-36.5,47.5,18.358
-36.5,48.5,17.888
-36.5,49.5,18.078
-36.5,50.5,17.939
-36.5,51.5,17.626
-36.5,52.5,17.865
-36.5,53.5,18.02
-36.5,54.5,17.761
-36.5,55.5,17.367
-36.5,56.5,17.528
-36.5,57.5,17.351
-36.5,58.5,17.191
-36.5,59.5,16.869
-36.5,60.5,16.922
-36.5,61.5,16.81
-36.5,62.5,16.995
-36.5,63.5,17.141
-36.5,64.5,16.806
-36.5,65.5,16.593
-36.5,66.5,17.35
-36.5,67.5,17.158
-36.5,68.5,17.347
-36.5,69.5,16.66
-36.5,70.5,16.019
-36.5,71.5,16.453
-36.5,72.5,16.311
-36.5,73.5,16.219
-36.5,74.5,15.73
-36.5,75.5,16.494
-36.5,76.5,16.46
-36.5,77.5,16.198
-36.5,78.5,16.22
-36.5,79.5,16.25
-36.5,80.5,16.025
-36.5,81.5,16.452
-36.5,82.5,16.414
-36.5,83.5,16.226
-36.5,84.5,15.853
-36.5,85.5,16.297
-36.5,86.5,15.721
-36.5,87.5,16.022
-36.5,88.5,16.328
-36.5,89.5,16.425
-36.5,90.5,15.575
-36.5,91.5,15.338
-36.5,92.5,15.265
-36.5,93.5,14.779
-36.5,94.5,15.487
-36.5,95.5,15.588
-36.5,96.5,15.305
-36.5,97.5,15.024
-36.5,98.5,15.222
-36.5,99.5,15.528
-36.5,100.5,15.702
-36.5,101.5,15.589
-36.5,102.5,14.882
-36.5,103.5,15.619
-36.5,104.5,15.864
-36.5,105.5,15.523
-36.5,106.5,16.522
-36.5,107.5,15.603
-36.5,108.5,16.187
-36.5,109.5,16.241
-36.5,110.5,16.787
-36.5,111.5,16.752
-36.5,112.5,16.966
-36.5,113.5,17.162
-36.5,114.5,17.185
-36.5,115.5,17.165
-36.5,116.5,17.366
-36.5,117.5,16.796
-36.5,118.5,17.053
-36.5,119.5,17.092
-36.5,120.5,16.602
-36.5,121.5,16.526
-36.5,122.5,16.336
-36.5,123.5,16.352
-36.5,124.5,16.359
-36.5,125.5,16.08
-36.5,126.5,16.086
-36.5,127.5,15.94
-36.5,128.5,16.065
-36.5,129.5,16.023
-36.5,130.5,15.743
-36.5,131.5,16.064
-36.5,132.5,16.235
-36.5,133.5,16.149
-36.5,134.5,16.297
-36.5,135.5,16.506
-36.5,136.5,16.618
-36.5,137.5,16.304
-36.5,138.5,15.89
-36.5,139.5,15.848
-36.5,151.5,19.466
-36.5,152.5,19.611
-36.5,153.5,19.532
-36.5,154.5,19.255
-36.5,155.5,19.266
-36.5,156.5,19.58
-36.5,157.5,19.48
-36.5,158.5,19.256
-36.5,159.5,19.032
-36.5,160.5,18.564
-36.5,161.5,18.294
-36.5,162.5,18.297
-36.5,163.5,18.287
-36.5,164.5,17.881
-36.5,165.5,17.601
-36.5,166.5,17.759
-36.5,167.5,17.816
-36.5,168.5,17.435
-36.5,169.5,18.285
-36.5,170.5,17.891
-36.5,171.5,17.567
-36.5,172.5,18.061
-36.5,173.5,18.582
-36.5,176.5,18.032
-36.5,177.5,18.283
-36.5,178.5,18.242
-36.5,179.5,17.925
-35.5,-179.5,17.777
-35.5,-178.5,17.867
-35.5,-177.5,17.762
-35.5,-176.5,17.717
-35.5,-175.5,17.701
-35.5,-174.5,17.641
-35.5,-173.5,17.556
-35.5,-172.5,17.69
-35.5,-171.5,17.394
-35.5,-170.5,17.995
-35.5,-169.5,17.422
-35.5,-168.5,17.701
-35.5,-167.5,17.393
-35.5,-166.5,17.571
-35.5,-165.5,17.742
-35.5,-164.5,17.676
-35.5,-163.5,17.319
-35.5,-162.5,17.536
-35.5,-161.5,17.64
-35.5,-160.5,17.396
-35.5,-159.5,17.065
-35.5,-158.5,17.217
-35.5,-157.5,17.46
-35.5,-156.5,17.579
-35.5,-155.5,17.674
-35.5,-154.5,17.381
-35.5,-153.5,17.15
-35.5,-152.5,17.115
-35.5,-151.5,17.408
-35.5,-150.5,17.193
-35.5,-149.5,18.02
-35.5,-148.5,16.947
-35.5,-147.5,16.494
-35.5,-146.5,16.871
-35.5,-145.5,17.004
-35.5,-144.5,17.126
-35.5,-143.5,16.626
-35.5,-142.5,17.132
-35.5,-141.5,17.578
-35.5,-140.5,18.07
-35.5,-139.5,17.47
-35.5,-138.5,16.984
-35.5,-137.5,17.084
-35.5,-136.5,17.2
-35.5,-135.5,16.594
-35.5,-134.5,17.522
-35.5,-133.5,16.801
-35.5,-132.5,16.351
-35.5,-131.5,17.342
-35.5,-130.5,17.171
-35.5,-129.5,17.298
-35.5,-128.5,17.494
-35.5,-127.5,17.101
-35.5,-126.5,17.613
-35.5,-125.5,17.241
-35.5,-124.5,17.282
-35.5,-123.5,16.16
-35.5,-122.5,18.116
-35.5,-121.5,17.118
-35.5,-120.5,17.532
-35.5,-119.5,16.728
-35.5,-118.5,17.499
-35.5,-117.5,17.828
-35.5,-116.5,15.745
-35.5,-115.5,16.476
-35.5,-114.5,15.788
-35.5,-113.5,16.205
-35.5,-112.5,16.663
-35.5,-111.5,16.172
-35.5,-110.5,17.326
-35.5,-109.5,16.404
-35.5,-108.5,17.462
-35.5,-107.5,15.501
-35.5,-106.5,17.548
-35.5,-105.5,17.295
-35.5,-104.5,15.752
-35.5,-103.5,17.431
-35.5,-102.5,18.62
-35.5,-101.5,17.179
-35.5,-100.5,18.441
-35.5,-99.5,15.257
-35.5,-98.5,14.865
-35.5,-97.5,15.074
-35.5,-96.5,14.935
-35.5,-95.5,17.2
-35.5,-94.5,18.915
-35.5,-93.5,17.725
-35.5,-92.5,17.088
-35.5,-91.5,16.876
-35.5,-90.5,17.033
-35.5,-89.5,16.669
-35.5,-88.5,16.985
-35.5,-87.5,17.288
-35.5,-86.5,17.323
-35.5,-85.5,16.665
-35.5,-84.5,17.027
-35.5,-83.5,16.782
-35.5,-82.5,16.683
-35.5,-81.5,16.891
-35.5,-80.5,16.587
-35.5,-79.5,16.115
-35.5,-78.5,16.052
-35.5,-77.5,15.869
-35.5,-76.5,15.47
-35.5,-75.5,15.329
-35.5,-74.5,15.064
-35.5,-73.5,13.812
-35.5,-56.5,16.782
-35.5,-55.5,17.158
-35.5,-54.5,16.599
-35.5,-53.5,15.313
-35.5,-52.5,17.32
-35.5,-51.5,20.164
-35.5,-50.5,20.325
-35.5,-49.5,19.542
-35.5,-48.5,19.304
-35.5,-47.5,19.362
-35.5,-46.5,19.102
-35.5,-45.5,19.171
-35.5,-44.5,18.819
-35.5,-43.5,18.935
-35.5,-42.5,18.581
-35.5,-41.5,18.757
-35.5,-40.5,18.422
-35.5,-39.5,18.49
-35.5,-38.5,18.22
-35.5,-37.5,18.175
-35.5,-36.5,17.811
-35.5,-35.5,18.039
-35.5,-34.5,18.083
-35.5,-33.5,17.854
-35.5,-32.5,17.886
-35.5,-31.5,17.767
-35.5,-30.5,17.921
-35.5,-29.5,17.93
-35.5,-28.5,17.809
-35.5,-27.5,17.786
-35.5,-26.5,17.993
-35.5,-25.5,17.928
-35.5,-24.5,17.849
-35.5,-23.5,17.778
-35.5,-22.5,17.546
-35.5,-21.5,17.201
-35.5,-20.5,16.834
-35.5,-19.5,17.989
-35.5,-18.5,17.71
-35.5,-17.5,17.061
-35.5,-16.5,17.727
-35.5,-15.5,18.065
-35.5,-14.5,17.955
-35.5,-13.5,18.471
-35.5,-12.5,17.675
-35.5,-11.5,17.49
-35.5,-10.5,16.952
-35.5,-9.5,17.767
-35.5,-8.5,17.203
-35.5,-7.5,17.586
-35.5,-6.5,17.57
-35.5,-5.5,17.471
-35.5,-4.5,17.401
-35.5,-3.5,17.442
-35.5,-2.5,17.238
-35.5,-1.5,17.572
-35.5,-0.5,17.106
-35.5,0.5,17.108
-35.5,1.5,17.681
-35.5,2.5,17.646
-35.5,3.5,17.931
-35.5,4.5,17.15
-35.5,5.5,17.418
-35.5,6.5,17.229
-35.5,7.5,17.648
-35.5,8.5,17.655
-35.5,9.5,17.431
-35.5,10.5,17.589
-35.5,11.5,17.947
-35.5,12.5,18.218
-35.5,13.5,18.338
-35.5,14.5,18.478
-35.5,15.5,18.746
-35.5,16.5,18.646
-35.5,17.5,18.824
-35.5,18.5,18.659
-35.5,19.5,18.464
-35.5,20.5,18.213
-35.5,21.5,18.539
-35.5,22.5,19.863
-35.5,23.5,21.11
-35.5,24.5,21.902
-35.5,25.5,21.796
-35.5,26.5,21.714
-35.5,27.5,20.884
-35.5,28.5,20.644
-35.5,29.5,20.887
-35.5,30.5,20.743
-35.5,31.5,20.609
-35.5,32.5,20.545
-35.5,33.5,20.705
-35.5,34.5,19.943
-35.5,35.5,20.032
-35.5,36.5,19.516
-35.5,37.5,20.21
-35.5,38.5,19.779
-35.5,39.5,19.9
-35.5,40.5,19.595
-35.5,41.5,19.411
-35.5,42.5,19.152
-35.5,43.5,18.945
-35.5,44.5,18.956
-35.5,45.5,18.9
-35.5,46.5,18.185
-35.5,47.5,18.468
-35.5,48.5,18.63
-35.5,49.5,18.785
-35.5,50.5,18.433
-35.5,51.5,18.144
-35.5,52.5,18.44
-35.5,53.5,18.246
-35.5,54.5,18.332
-35.5,55.5,17.683
-35.5,56.5,17.854
-35.5,57.5,17.842
-35.5,58.5,17.916
-35.5,59.5,17.731
-35.5,60.5,17.665
-35.5,61.5,17.971
-35.5,62.5,17.389
-35.5,63.5,17.725
-35.5,64.5,17.374
-35.5,65.5,17.83
-35.5,66.5,17.74
-35.5,67.5,17.363
-35.5,68.5,17.5
-35.5,69.5,17.314
-35.5,70.5,16.49
-35.5,71.5,16.826
-35.5,72.5,16.86
-35.5,73.5,17.254
-35.5,74.5,16.017
-35.5,75.5,17.508
-35.5,76.5,17.684
-35.5,77.5,19.893
-35.5,78.5,17.813
-35.5,79.5,17.082
-35.5,80.5,17.04
-35.5,81.5,16.865
-35.5,82.5,16.422
-35.5,83.5,15.332
-35.5,84.5,15.717
-35.5,85.5,16.852
-35.5,86.5,16.906
-35.5,87.5,16.193
-35.5,88.5,15.629
-35.5,89.5,15.846
-35.5,90.5,16.655
-35.5,91.5,15.993
-35.5,92.5,16.218
-35.5,93.5,15.992
-35.5,94.5,16.031
-35.5,95.5,16.009
-35.5,96.5,16.041
-35.5,97.5,15.735
-35.5,98.5,16.163
-35.5,99.5,16.345
-35.5,100.5,16.649
-35.5,101.5,16.246
-35.5,102.5,16.042
-35.5,103.5,16.154
-35.5,104.5,16.356
-35.5,105.5,16.236
-35.5,106.5,16.454
-35.5,107.5,16.76
-35.5,108.5,16.936
-35.5,109.5,17.053
-35.5,110.5,17.3
-35.5,111.5,17.2
-35.5,112.5,17.517
-35.5,113.5,17.944
-35.5,114.5,18.188
-35.5,115.5,18.811
-35.5,116.5,18.617
-35.5,117.5,18.588
-35.5,118.5,18.472
-35.5,119.5,17.516
-35.5,120.5,17.089
-35.5,121.5,16.995
-35.5,122.5,17.122
-35.5,123.5,17.199
-35.5,124.5,17.247
-35.5,125.5,16.938
-35.5,126.5,16.672
-35.5,127.5,16.423
-35.5,128.5,16.599
-35.5,129.5,16.586
-35.5,130.5,16.632
-35.5,131.5,16.594
-35.5,132.5,16.684
-35.5,133.5,16.838
-35.5,134.5,16.835
-35.5,135.5,17.154
-35.5,136.5,17.055
-35.5,151.5,19.866
-35.5,152.5,20.422
-35.5,153.5,20.316
-35.5,154.5,20.613
-35.5,155.5,20.173
-35.5,156.5,20.138
-35.5,157.5,19.981
-35.5,158.5,19.725
-35.5,159.5,19.658
-35.5,160.5,18.972
-35.5,161.5,19.234
-35.5,162.5,19.004
-35.5,163.5,18.688
-35.5,164.5,18.33
-35.5,165.5,18.211
-35.5,166.5,18.215
-35.5,167.5,18.166
-35.5,168.5,18.127
-35.5,169.5,18.158
-35.5,170.5,17.913
-35.5,171.5,17.892
-35.5,172.5,18.118
-35.5,175.5,18.277
-35.5,176.5,18.507
-35.5,177.5,18.391
-35.5,178.5,18.115
-35.5,179.5,18.068
-34.5,-179.5,18.335
-34.5,-178.5,18.28
-34.5,-177.5,18.207
-34.5,-176.5,18.022
-34.5,-175.5,18.184
-34.5,-174.5,18.255
-34.5,-173.5,18.203
-34.5,-172.5,18.062
-34.5,-171.5,18.236
-34.5,-170.5,18.421
-34.5,-169.5,18.026
-34.5,-168.5,18.304
-34.5,-167.5,18.33
-34.5,-166.5,18.181
-34.5,-165.5,18.06
-34.5,-164.5,18.294
-34.5,-163.5,18.188
-34.5,-162.5,18.099
-34.5,-161.5,18.224
-34.5,-160.5,18.205
-34.5,-159.5,18.245
-34.5,-158.5,18.205
-34.5,-157.5,18.469
-34.5,-156.5,18.355
-34.5,-155.5,18.145
-34.5,-154.5,17.807
-34.5,-153.5,18.602
-34.5,-152.5,18.19
-34.5,-151.5,18.339
-34.5,-150.5,18.275
-34.5,-149.5,18.537
-34.5,-148.5,18.39
-34.5,-147.5,18.665
-34.5,-146.5,18.597
-34.5,-145.5,18.524
-34.5,-144.5,17.737
-34.5,-143.5,18.502
-34.5,-142.5,18.107
-34.5,-141.5,18.449
-34.5,-140.5,17.585
-34.5,-139.5,18.005
-34.5,-138.5,18.471
-34.5,-137.5,18.03
-34.5,-136.5,17.86
-34.5,-135.5,17.773
-34.5,-134.5,17.79
-34.5,-133.5,17.776
-34.5,-132.5,17.676
-34.5,-131.5,17.158
-34.5,-130.5,17.369
-34.5,-129.5,17.586
-34.5,-128.5,18.778
-34.5,-127.5,17.322
-34.5,-126.5,18.279
-34.5,-125.5,18.251
-34.5,-124.5,18.665
-34.5,-123.5,18.779
-34.5,-122.5,18.157
-34.5,-121.5,18.456
-34.5,-120.5,18.196
-34.5,-119.5,18.489
-34.5,-118.5,18.865
-34.5,-117.5,19.044
-34.5,-116.5,19.829
-34.5,-115.5,18.504
-34.5,-114.5,18.282
-34.5,-113.5,19.778
-34.5,-112.5,18.86
-34.5,-111.5,19.092
-34.5,-110.5,18.456
-34.5,-109.5,17.744
-34.5,-108.5,19.025
-34.5,-107.5,19.999
-34.5,-106.5,17.855
-34.5,-105.5,18.539
-34.5,-104.5,17.679
-34.5,-103.5,19.033
-34.5,-102.5,19.785
-34.5,-101.5,18
-34.5,-100.5,17.811
-34.5,-99.5,17.561
-34.5,-98.5,NA
-34.5,-97.5,NA
-34.5,-96.5,19.95
-34.5,-95.5,20.668
-34.5,-94.5,17.086
-34.5,-93.5,17.171
-34.5,-92.5,17.219
-34.5,-91.5,18.184
-34.5,-90.5,17.021
-34.5,-89.5,18.217
-34.5,-88.5,17.05
-34.5,-87.5,17.833
-34.5,-86.5,18.08
-34.5,-85.5,16.925
-34.5,-84.5,17.481
-34.5,-83.5,16.892
-34.5,-82.5,16.773
-34.5,-81.5,17.15
-34.5,-80.5,16.988
-34.5,-79.5,16.757
-34.5,-78.5,16.954
-34.5,-77.5,16.032
-34.5,-76.5,15.649
-34.5,-75.5,15.835
-34.5,-74.5,15.1
-34.5,-73.5,14.719
-34.5,-72.5,13.772
-34.5,-52.5,17.062
-34.5,-51.5,19.814
-34.5,-50.5,20.91
-34.5,-49.5,20.682
-34.5,-48.5,19.983
-34.5,-47.5,19.904
-34.5,-46.5,19.617
-34.5,-45.5,19.349
-34.5,-44.5,19.38
-34.5,-43.5,19.217
-34.5,-42.5,19.076
-34.5,-41.5,19.296
-34.5,-40.5,18.997
-34.5,-39.5,18.757
-34.5,-38.5,18.617
-34.5,-37.5,18.695
-34.5,-36.5,18.606
-34.5,-35.5,18.55
-34.5,-34.5,18.583
-34.5,-33.5,18.808
-34.5,-32.5,18.469
-34.5,-31.5,18.172
-34.5,-30.5,18.537
-34.5,-29.5,18.518
-34.5,-28.5,18.458
-34.5,-27.5,18.097
-34.5,-26.5,18.264
-34.5,-25.5,17.942
-34.5,-24.5,18.546
-34.5,-23.5,17.963
-34.5,-22.5,18.175
-34.5,-21.5,18.62
-34.5,-20.5,18.647
-34.5,-19.5,18.686
-34.5,-18.5,18.774
-34.5,-17.5,18.577
-34.5,-16.5,18.54
-34.5,-15.5,18.504
-34.5,-14.5,18.286
-34.5,-13.5,18.401
-34.5,-12.5,18.306
-34.5,-11.5,18.358
-34.5,-10.5,18.203
-34.5,-9.5,18.031
-34.5,-8.5,17.981
-34.5,-7.5,18.432
-34.5,-6.5,17.764
-34.5,-5.5,17.562
-34.5,-4.5,17.843
-34.5,-3.5,17.989
-34.5,-2.5,17.811
-34.5,-1.5,17.521
-34.5,-0.5,17.924
-34.5,0.5,18.093
-34.5,1.5,17.973
-34.5,2.5,18.06
-34.5,3.5,17.969
-34.5,4.5,18.306
-34.5,5.5,18.323
-34.5,6.5,18.13
-34.5,7.5,18.085
-34.5,8.5,18.387
-34.5,9.5,18.116
-34.5,10.5,18.169
-34.5,11.5,18.27
-34.5,12.5,18.646
-34.5,13.5,18.403
-34.5,14.5,18.438
-34.5,15.5,18.411
-34.5,16.5,18.487
-34.5,17.5,17.998
-34.5,18.5,16.158
-34.5,23.5,18.76
-34.5,24.5,18.884
-34.5,25.5,19.42
-34.5,26.5,21.004
-34.5,27.5,22.365
-34.5,28.5,21.967
-34.5,29.5,21.334
-34.5,30.5,21.234
-34.5,31.5,20.811
-34.5,32.5,21.256
-34.5,33.5,20.726
-34.5,34.5,20.599
-34.5,35.5,20.517
-34.5,36.5,20.416
-34.5,37.5,20.352
-34.5,38.5,20.152
-34.5,39.5,20.087
-34.5,40.5,19.845
-34.5,41.5,19.598
-34.5,42.5,19.685
-34.5,43.5,19.597
-34.5,44.5,19.575
-34.5,45.5,19.46
-34.5,46.5,18.981
-34.5,47.5,19.437
-34.5,48.5,19.268
-34.5,49.5,18.905
-34.5,50.5,19.29
-34.5,51.5,18.301
-34.5,52.5,19.219
-34.5,53.5,18.825
-34.5,54.5,18.935
-34.5,55.5,18.223
-34.5,56.5,18.552
-34.5,57.5,18.543
-34.5,58.5,18.439
-34.5,59.5,18.424
-34.5,60.5,18.295
-34.5,61.5,18.817
-34.5,62.5,18.279
-34.5,63.5,18.165
-34.5,64.5,18.007
-34.5,65.5,18.293
-34.5,66.5,17.738
-34.5,67.5,18.779
-34.5,68.5,18.638
-34.5,69.5,18.386
-34.5,70.5,18.209
-34.5,71.5,18.025
-34.5,72.5,18.218
-34.5,73.5,18.68
-34.5,74.5,18.018
-34.5,75.5,18.869
-34.5,76.5,18.57
-34.5,77.5,18.149
-34.5,78.5,18.184
-34.5,79.5,17.871
-34.5,80.5,17.968
-34.5,81.5,17.267
-34.5,82.5,17.038
-34.5,83.5,16.941
-34.5,84.5,16.997
-34.5,85.5,16.755
-34.5,86.5,17.676
-34.5,87.5,17.088
-34.5,88.5,17.187
-34.5,89.5,16.716
-34.5,90.5,17.294
-34.5,91.5,16.721
-34.5,92.5,17.404
-34.5,93.5,16.913
-34.5,94.5,16.918
-34.5,95.5,16.802
-34.5,96.5,16.721
-34.5,97.5,16.722
-34.5,98.5,16.648
-34.5,99.5,16.875
-34.5,100.5,16.934
-34.5,101.5,16.965
-34.5,102.5,16.519
-34.5,103.5,16.596
-34.5,104.5,16.954
-34.5,105.5,17.993
-34.5,106.5,17.376
-34.5,107.5,17.473
-34.5,108.5,17.53
-34.5,109.5,17.75
-34.5,110.5,17.909
-34.5,111.5,18.337
-34.5,112.5,18.585
-34.5,113.5,18.928
-34.5,114.5,19.695
-34.5,120.5,18.338
-34.5,121.5,18.033
-34.5,122.5,17.769
-34.5,123.5,18.046
-34.5,124.5,17.7
-34.5,125.5,17.387
-34.5,126.5,17.376
-34.5,127.5,17.109
-34.5,128.5,17.21
-34.5,129.5,17.277
-34.5,130.5,17.356
-34.5,131.5,17.394
-34.5,132.5,17.646
-34.5,133.5,17.672
-34.5,134.5,17.098
-34.5,152.5,20.961
-34.5,153.5,21.186
-34.5,154.5,21.183
-34.5,155.5,21.124
-34.5,156.5,20.903
-34.5,157.5,20.744
-34.5,158.5,20.45
-34.5,159.5,20.381
-34.5,160.5,20.083
-34.5,161.5,19.887
-34.5,162.5,19.695
-34.5,163.5,19.276
-34.5,164.5,19.117
-34.5,165.5,19.183
-34.5,166.5,19.032
-34.5,167.5,18.751
-34.5,168.5,18.15
-34.5,169.5,18.051
-34.5,170.5,18.005
-34.5,171.5,17.777
-34.5,172.5,17.309
-34.5,174.5,18.839
-34.5,175.5,18.907
-34.5,176.5,18.683
-34.5,177.5,18.545
-34.5,178.5,18.315
-34.5,179.5,18.367
-33.5,-179.5,18.598
-33.5,-178.5,18.697
-33.5,-177.5,18.643
-33.5,-176.5,18.836
-33.5,-175.5,18.856
-33.5,-174.5,18.525
-33.5,-173.5,18.422
-33.5,-172.5,18.77
-33.5,-171.5,18.724
-33.5,-170.5,18.714
-33.5,-169.5,18.735
-33.5,-168.5,18.388
-33.5,-167.5,18.356
-33.5,-166.5,18.777
-33.5,-165.5,18.356
-33.5,-164.5,18.538
-33.5,-163.5,18.401
-33.5,-162.5,18.734
-33.5,-161.5,19.051
-33.5,-160.5,18.694
-33.5,-159.5,18.711
-33.5,-158.5,18.727
-33.5,-157.5,19.062
-33.5,-156.5,18.632
-33.5,-155.5,18.612
-33.5,-154.5,18.856
-33.5,-153.5,18.722
-33.5,-152.5,18.882
-33.5,-151.5,19.788
-33.5,-150.5,18.666
-33.5,-149.5,18.477
-33.5,-148.5,19
-33.5,-147.5,18.954
-33.5,-146.5,18.763
-33.5,-145.5,18.59
-33.5,-144.5,18.509
-33.5,-143.5,18.499
-33.5,-142.5,18.88
-33.5,-141.5,19.338
-33.5,-140.5,19.1
-33.5,-139.5,19.176
-33.5,-138.5,18.546
-33.5,-137.5,18.852
-33.5,-136.5,19.023
-33.5,-135.5,19.169
-33.5,-134.5,18.535
-33.5,-133.5,18.361
-33.5,-132.5,18.474
-33.5,-131.5,18.681
-33.5,-130.5,20.16
-33.5,-129.5,18.634
-33.5,-128.5,19.259
-33.5,-127.5,20.712
-33.5,-126.5,19.659
-33.5,-125.5,20.474
-33.5,-124.5,19.032
-33.5,-123.5,18.295
-33.5,-122.5,17.903
-33.5,-121.5,17.93
-33.5,-120.5,19.302
-33.5,-119.5,19.262
-33.5,-118.5,19.783
