lat,lon,X0
-43.5,-91.5,34.01
-43.5,-90.5,33.968
-43.5,-89.5,33.954
-43.5,-88.5,33.947
-43.5,-87.5,33.946
-43.5,-86.5,33.935
-43.5,-85.5,33.929
-43.5,-84.5,33.913
-43.5,-83.5,33.907
-43.5,-82.5,33.917
-43.5,-81.5,33.893
-43.5,-80.5,33.896
-43.5,-79.5,33.926
-43.5,-78.5,33.881
-43.5,-77.5,33.839
-43.5,-76.5,33.57
-43.5,-75.5,33.09
-43.5,-74.5,32.718
-43.5,-63.5,33.502
-43.5,-62.5,33.452
-43.5,-61.5,33.476
-43.5,-60.5,33.615
-43.5,-59.5,33.883
-43.5,-58.5,34.041
-43.5,-57.5,34.089
-43.5,-56.5,34.093
-43.5,-55.5,34.042
-43.5,-54.5,34.796
-43.5,-53.5,34.856
-43.5,-52.5,34.81
-43.5,-51.5,34.772
-43.5,-50.5,34.791
-43.5,-49.5,34.784
-43.5,-48.5,34.57
-43.5,-47.5,34.543
-43.5,-46.5,34.455
-43.5,-45.5,34.499
-43.5,-44.5,34.498
-43.5,-43.5,34.492
-43.5,-42.5,34.447
-43.5,-41.5,34.446
-43.5,-40.5,34.507
-43.5,-39.5,34.453
-43.5,-38.5,34.453
-43.5,-37.5,34.473
-43.5,-36.5,34.592
-43.5,-35.5,34.589
-43.5,-34.5,34.474
-43.5,-33.5,34.4
-43.5,-32.5,34.535
-43.5,-31.5,34.609
-43.5,-30.5,34.533
-43.5,-29.5,34.453
-43.5,-28.5,34.507
-43.5,-27.5,34.601
-43.5,-26.5,34.666
-43.5,-25.5,34.62
-43.5,-24.5,34.617
-43.5,-23.5,34.666
-43.5,-22.5,34.584
-43.5,-21.5,34.585
-43.5,-20.5,34.422
-43.5,-19.5,34.428
-43.5,-18.5,34.549
-43.5,-17.5,34.573
-43.5,-16.5,34.5
-43.5,-15.5,34.422
-43.5,-14.5,34.314
-43.5,-13.5,34.615
-43.5,-12.5,34.692
-43.5,-11.5,34.629
-43.5,-10.5,34.561
-43.5,-9.5,34.522
-43.5,-8.5,34.509
-43.5,-7.5,34.37
-43.5,-6.5,34.47
-43.5,-5.5,34.395
-43.5,-4.5,34.259
-43.5,-3.5,34.361
-43.5,-2.5,34.389
-43.5,-1.5,34.386
-43.5,-0.5,34.42
-43.5,0.5,34.367
-43.5,1.5,34.392
-43.5,2.5,34.361
-43.5,3.5,34.353
-43.5,4.5,34.338
-43.5,5.5,34.302
-43.5,6.5,34.278
-43.5,7.5,34.179
-43.5,8.5,34.17
-43.5,9.5,34.191
-43.5,10.5,34.3
-43.5,11.5,34.25
-43.5,12.5,34.361
-43.5,13.5,34.503
-43.5,14.5,34.732
-43.5,15.5,34.644
-43.5,16.5,34.745
-43.5,17.5,34.749
-43.5,18.5,34.864
-43.5,19.5,34.763
-43.5,20.5,34.89
-43.5,21.5,34.895
-43.5,22.5,34.744
-43.5,23.5,34.654
-43.5,24.5,34.589
-43.5,25.5,34.499
-43.5,26.5,34.584
-43.5,27.5,34.686
-43.5,28.5,34.701
-43.5,29.5,34.473
-43.5,30.5,34.386
-43.5,31.5,34.536
-43.5,32.5,34.409
-43.5,33.5,34.234
-43.5,34.5,34.193
-43.5,35.5,34.089
-43.5,36.5,34.049
-43.5,37.5,34.011
-43.5,38.5,33.998
-43.5,39.5,33.972
-43.5,40.5,33.904
-43.5,41.5,33.843
-43.5,42.5,33.83
-43.5,43.5,33.834
-43.5,44.5,33.788
-43.5,45.5,33.76
-43.5,46.5,33.764
-43.5,47.5,33.74
-43.5,48.5,33.704
-43.5,49.5,33.705
-43.5,50.5,33.721
-43.5,51.5,33.735
-43.5,52.5,33.724
-43.5,53.5,33.767
-43.5,54.5,33.908
-43.5,55.5,34.02
-43.5,56.5,34.473
-43.5,57.5,34.516
-43.5,58.5,34.782
-43.5,59.5,34.839
-43.5,60.5,35.134
-43.5,61.5,35.115
-43.5,62.5,35.271
-43.5,63.5,35.267
-43.5,64.5,35.078
-43.5,65.5,34.74
-43.5,66.5,34.359
-43.5,67.5,34.466
-43.5,68.5,34.634
-43.5,69.5,34.877
-43.5,70.5,34.991
-43.5,71.5,34.895
-43.5,72.5,34.859
-43.5,73.5,34.74
-43.5,74.5,34.807
-43.5,75.5,34.734
-43.5,76.5,34.629
-43.5,77.5,34.604
-43.5,78.5,34.484
-43.5,79.5,34.438
-43.5,80.5,34.471
-43.5,81.5,34.551
-43.5,82.5,34.476
-43.5,83.5,34.53
-43.5,84.5,34.561
-43.5,85.5,34.613
-43.5,86.5,34.583
-43.5,87.5,34.653
-43.5,88.5,34.565
-43.5,89.5,34.619
-43.5,90.5,34.495
-43.5,91.5,34.407
-43.5,92.5,34.448
-43.5,93.5,34.376
-43.5,94.5,34.457
-43.5,95.5,34.687
-43.5,96.5,34.66
-43.5,97.5,34.652
-43.5,98.5,34.709
-43.5,99.5,34.728
-43.5,100.5,34.706
-43.5,101.5,34.753
-43.5,102.5,34.731
-43.5,103.5,34.732
-43.5,104.5,34.708
-43.5,105.5,34.676
-43.5,106.5,34.672
-43.5,107.5,34.665
-43.5,108.5,34.689
-43.5,109.5,34.705
-43.5,110.5,34.671
-43.5,111.5,34.743
-43.5,112.5,34.688
-43.5,113.5,34.685
-43.5,114.5,34.684
-43.5,115.5,34.674
-43.5,116.5,34.687
-43.5,117.5,34.66
-43.5,118.5,34.664
-43.5,119.5,34.682
-43.5,120.5,34.684
-43.5,121.5,34.694
-43.5,122.5,34.635
-43.5,123.5,34.633
-43.5,124.5,34.632
-43.5,125.5,34.646
-43.5,126.5,34.679
-43.5,127.5,34.685
-43.5,128.5,34.677
-43.5,129.5,34.683
-43.5,130.5,34.685
-43.5,131.5,34.656
-43.5,132.5,34.676
-43.5,133.5,34.712
-43.5,134.5,34.736
-43.5,135.5,34.825
-43.5,136.5,34.839
-43.5,137.5,34.845
-43.5,138.5,34.903
-43.5,139.5,34.901
-43.5,140.5,34.919
-43.5,141.5,34.96
-43.5,142.5,35.034
-43.5,143.5,35.004
-43.5,144.5,35.04
-43.5,145.5,35.044
-43.5,148.5,35.185
-43.5,149.5,35.281
-43.5,150.5,35.257
-43.5,151.5,35.258
-43.5,152.5,35.233
-43.5,153.5,35.2
-43.5,154.5,35.137
-43.5,155.5,35.074
-43.5,156.5,35.048
-43.5,157.5,35.062
-43.5,158.5,35.059
-43.5,159.5,35.022
-43.5,160.5,34.993
-43.5,161.5,34.921
-43.5,162.5,34.947
-43.5,163.5,34.905
-43.5,164.5,34.939
-43.5,165.5,35.011
-43.5,166.5,35
-43.5,167.5,34.932
-43.5,168.5,34.761
-43.5,174.5,34.693
-43.5,175.5,34.781
-43.5,176.5,34.844
-43.5,177.5,34.74
-43.5,178.5,34.643
-43.5,179.5,34.716
-42.5,-179.5,35.101
-42.5,-178.5,35.094
-42.5,-177.5,35.078
-42.5,-176.5,35.09
-42.5,-175.5,35.061
-42.5,-174.5,35.145
-42.5,-173.5,35.18
-42.5,-172.5,35.089
-42.5,-171.5,35.063
-42.5,-170.5,35.052
-42.5,-169.5,34.865
-42.5,-168.5,34.842
-42.5,-167.5,34.838
-42.5,-166.5,34.763
-42.5,-165.5,34.694
-42.5,-164.5,34.666
-42.5,-163.5,34.588
-42.5,-162.5,34.608
-42.5,-161.5,34.537
-42.5,-160.5,34.526
-42.5,-159.5,34.476
-42.5,-158.5,34.498
-42.5,-157.5,34.438
-42.5,-156.5,34.469
-42.5,-155.5,34.498
-42.5,-154.5,34.478
-42.5,-153.5,34.512
-42.5,-152.5,34.485
-42.5,-151.5,34.451
-42.5,-150.5,34.396
-42.5,-149.5,34.418
-42.5,-148.5,34.432
-42.5,-147.5,34.416
-42.5,-146.5,34.39
-42.5,-145.5,34.363
-42.5,-144.5,34.375
-42.5,-143.5,34.358
-42.5,-142.5,34.368
-42.5,-141.5,34.345
-42.5,-140.5,34.351
-42.5,-139.5,34.28
-42.5,-138.5,34.323
-42.5,-137.5,34.302
-42.5,-136.5,34.333
-42.5,-135.5,34.279
-42.5,-134.5,34.233
-42.5,-133.5,34.238
-42.5,-132.5,34.281
-42.5,-131.5,34.293
-42.5,-130.5,34.262
-42.5,-129.5,34.257
-42.5,-128.5,34.255
-42.5,-127.5,34.271
-42.5,-126.5,34.273
-42.5,-125.5,34.272
-42.5,-124.5,34.183
-42.5,-123.5,34.218
-42.5,-122.5,34.258
-42.5,-121.5,34.204
-42.5,-120.5,34.204
-42.5,-119.5,34.22
-42.5,-118.5,34.183
-42.5,-117.5,NA
-42.5,-116.5,34.048
-42.5,-115.5,34.152
-42.5,-114.5,34.068
-42.5,-113.5,34.031
-42.5,-112.5,34.079
-42.5,-111.5,34.05
-42.5,-110.5,34.05
-42.5,-109.5,34.03
-42.5,-108.5,34.021
-42.5,-107.5,34.022
-42.5,-106.5,34.009
-42.5,-105.5,34.002
-42.5,-104.5,33.994
-42.5,-103.5,34.003
-42.5,-102.5,33.972
-42.5,-101.5,33.972
-42.5,-100.5,33.983
-42.5,-99.5,33.941
-42.5,-98.5,33.94
-42.5,-97.5,33.976
-42.5,-96.5,33.964
-42.5,-95.5,33.983
-42.5,-94.5,33.964
-42.5,-93.5,33.962
-42.5,-92.5,33.992
-42.5,-91.5,33.977
-42.5,-90.5,33.964
-42.5,-89.5,33.951
-42.5,-88.5,33.938
-42.5,-87.5,33.949
-42.5,-86.5,33.939
-42.5,-85.5,33.952
-42.5,-84.5,33.948
-42.5,-83.5,33.94
-42.5,-82.5,33.935
-42.5,-81.5,33.941
-42.5,-80.5,33.914
-42.5,-79.5,33.912
-42.5,-78.5,33.918
-42.5,-77.5,NA
-42.5,-76.5,NA
-42.5,-75.5,33.504
-42.5,-74.5,33.129
-42.5,-62.5,33.564
-42.5,-61.5,33.58
-42.5,-60.5,33.579
-42.5,-59.5,33.731
-42.5,-58.5,33.899
-42.5,-57.5,34.031
-42.5,-56.5,34.1
-42.5,-55.5,34.046
-42.5,-54.5,34.528
-42.5,-53.5,34.951
-42.5,-52.5,34.877
-42.5,-51.5,34.807
-42.5,-50.5,34.765
-42.5,-49.5,34.704
-42.5,-48.5,34.67
-42.5,-47.5,34.645
-42.5,-46.5,34.671
-42.5,-45.5,34.595
-42.5,-44.5,34.558
-42.5,-43.5,34.484
-42.5,-42.5,34.489
-42.5,-41.5,34.509
-42.5,-40.5,34.549
-42.5,-39.5,34.552
-42.5,-38.5,34.575
-42.5,-37.5,34.636
-42.5,-36.5,34.63
-42.5,-35.5,34.713
-42.5,-34.5,34.596
-42.5,-33.5,34.508
-42.5,-32.5,34.752
-42.5,-31.5,34.764
-42.5,-30.5,34.726
-42.5,-29.5,34.845
-42.5,-28.5,34.616
-42.5,-27.5,34.65
-42.5,-26.5,34.842
-42.5,-25.5,34.852
-42.5,-24.5,34.896
-42.5,-23.5,34.791
-42.5,-22.5,34.77
-42.5,-21.5,34.732
-42.5,-20.5,34.646
-42.5,-19.5,34.806
-42.5,-18.5,34.515
-42.5,-17.5,34.553
-42.5,-16.5,34.64
-42.5,-15.5,34.769
-42.5,-14.5,34.708
-42.5,-13.5,34.799
-42.5,-12.5,34.824
-42.5,-11.5,34.766
-42.5,-10.5,34.717
-42.5,-9.5,34.604
-42.5,-8.5,34.487
-42.5,-7.5,34.668
-42.5,-6.5,34.638
-42.5,-5.5,34.515
-42.5,-4.5,34.559
-42.5,-3.5,34.509
-42.5,-2.5,34.516
-42.5,-1.5,34.501
-42.5,-0.5,34.467
-42.5,0.5,34.42
-42.5,1.5,34.365
-42.5,2.5,34.356
-42.5,3.5,34.343
-42.5,4.5,34.359
-42.5,5.5,34.423
-42.5,6.5,34.322
-42.5,7.5,34.356
-42.5,8.5,34.345
-42.5,9.5,34.344
-42.5,10.5,34.299
-42.5,11.5,34.364
-42.5,12.5,34.788
-42.5,13.5,34.97
-42.5,14.5,34.924
-42.5,15.5,34.95
-42.5,16.5,34.919
-42.5,17.5,35.037
-42.5,18.5,34.902
-42.5,19.5,34.958
-42.5,20.5,35.039
-42.5,21.5,35.081
-42.5,22.5,35.04
-42.5,23.5,35.12
-42.5,24.5,35.031
-42.5,25.5,35.044
-42.5,26.5,34.976
-42.5,27.5,34.995
-42.5,28.5,35.135
-42.5,29.5,34.889
-42.5,30.5,34.796
-42.5,31.5,34.892
-42.5,32.5,34.795
-42.5,33.5,34.877
-42.5,34.5,34.611
-42.5,35.5,34.408
-42.5,36.5,34.296
-42.5,37.5,34.322
-42.5,38.5,34.351
-42.5,39.5,34.149
-42.5,40.5,34.219
-42.5,41.5,34.271
-42.5,42.5,34.252
-42.5,43.5,34.09
-42.5,44.5,34.186
-42.5,45.5,34.245
-42.5,46.5,34.235
-42.5,47.5,34.069
-42.5,48.5,33.947
-42.5,49.5,33.811
-42.5,50.5,33.866
-42.5,51.5,33.943
-42.5,52.5,34.042
-42.5,53.5,34.009
-42.5,54.5,34.379
-42.5,55.5,34.59
-42.5,56.5,35.052
-42.5,57.5,35.062
-42.5,58.5,35.189
-42.5,59.5,35.177
-42.5,60.5,35.328
-42.5,61.5,35.387
-42.5,62.5,35.251
-42.5,63.5,35.343
-42.5,64.5,35.217
-42.5,65.5,34.879
-42.5,66.5,34.626
-42.5,67.5,34.69
-42.5,68.5,35.001
-42.5,69.5,35.025
-42.5,70.5,35.065
-42.5,71.5,34.915
-42.5,72.5,34.82
-42.5,73.5,34.741
-42.5,74.5,34.837
-42.5,75.5,34.696
-42.5,76.5,34.743
-42.5,77.5,34.728
-42.5,78.5,34.778
-42.5,79.5,34.685
-42.5,80.5,34.615
-42.5,81.5,34.708
-42.5,82.5,34.747
-42.5,83.5,34.86
-42.5,84.5,34.803
-42.5,85.5,34.847
-42.5,86.5,34.758
-42.5,87.5,34.698
-42.5,88.5,34.642
-42.5,89.5,34.647
-42.5,90.5,34.618
-42.5,91.5,34.624
-42.5,92.5,34.663
-42.5,93.5,34.727
-42.5,94.5,34.755
-42.5,95.5,34.765
-42.5,96.5,34.786
-42.5,97.5,34.756
-42.5,98.5,34.748
-42.5,99.5,34.765
-42.5,100.5,34.76
-42.5,101.5,34.785
-42.5,102.5,34.822
-42.5,103.5,34.762
-42.5,104.5,34.75
-42.5,105.5,34.724
-42.5,106.5,34.729
-42.5,107.5,34.72
-42.5,108.5,34.733
-42.5,109.5,34.768
-42.5,110.5,34.832
-42.5,111.5,34.811
-42.5,112.5,34.791
-42.5,113.5,34.749
-42.5,114.5,34.737
-42.5,115.5,34.71
-42.5,116.5,34.706
-42.5,117.5,34.711
-42.5,118.5,34.701
-42.5,119.5,34.724
-42.5,120.5,34.729
-42.5,121.5,34.732
-42.5,122.5,34.671
-42.5,123.5,34.622
-42.5,124.5,34.64
-42.5,125.5,34.661
-42.5,126.5,34.718
-42.5,127.5,34.717
-42.5,128.5,34.694
-42.5,129.5,34.703
-42.5,130.5,34.715
-42.5,131.5,34.729
-42.5,132.5,34.762
-42.5,133.5,34.795
-42.5,134.5,34.86
-42.5,135.5,34.817
-42.5,136.5,34.889
-42.5,137.5,34.935
-42.5,138.5,34.985
-42.5,139.5,35.02
-42.5,140.5,35.033
-42.5,141.5,34.996
-42.5,142.5,35.068
-42.5,143.5,35.096
-42.5,144.5,35.08
-42.5,149.5,35.373
-42.5,150.5,35.37
-42.5,151.5,35.37
-42.5,152.5,35.377
-42.5,153.5,35.372
-42.5,154.5,35.198
-42.5,155.5,35.095
-42.5,156.5,35.251
-42.5,157.5,35.256
-42.5,158.5,35.166
-42.5,159.5,35.175
-42.5,160.5,35.139
-42.5,161.5,35.18
-42.5,162.5,35.145
-42.5,163.5,35.065
-42.5,164.5,35.102
-42.5,165.5,35.045
-42.5,166.5,35.103
-42.5,167.5,35.059
-42.5,168.5,34.893
-42.5,169.5,35.066
-42.5,170.5,34.919
-42.5,174.5,34.747
-42.5,175.5,34.8
-42.5,176.5,35.032
-42.5,177.5,35.09
-42.5,178.5,35.078
-42.5,179.5,35.087
-41.5,-179.5,35.271
-41.5,-178.5,35.274
-41.5,-177.5,35.302
-41.5,-176.5,35.261
-41.5,-175.5,35.249
-41.5,-174.5,35.226
-41.5,-173.5,35.201
-41.5,-172.5,35.121
-41.5,-171.5,35.111
-41.5,-170.5,35.097
-41.5,-169.5,34.936
-41.5,-168.5,34.868
-41.5,-167.5,34.922
-41.5,-166.5,34.8
-41.5,-165.5,34.788
-41.5,-164.5,34.581
-41.5,-163.5,34.658
-41.5,-162.5,34.622
-41.5,-161.5,34.618
-41.5,-160.5,34.594
-41.5,-159.5,34.479
-41.5,-158.5,34.497
-41.5,-157.5,34.495
-41.5,-156.5,34.509
-41.5,-155.5,34.502
-41.5,-154.5,34.519
-41.5,-153.5,34.528
-41.5,-152.5,34.504
-41.5,-151.5,34.461
-41.5,-150.5,34.445
-41.5,-149.5,34.457
-41.5,-148.5,34.445
-41.5,-147.5,34.373
-41.5,-146.5,34.408
-41.5,-145.5,34.398
-41.5,-144.5,34.393
-41.5,-143.5,34.384
-41.5,-142.5,34.392
-41.5,-141.5,34.395
-41.5,-140.5,34.371
-41.5,-139.5,34.341
-41.5,-138.5,34.325
-41.5,-137.5,34.299
-41.5,-136.5,34.241
-41.5,-135.5,34.257
-41.5,-134.5,34.19
-41.5,-133.5,34.3
-41.5,-132.5,34.271
-41.5,-131.5,34.255
-41.5,-130.5,34.253
-41.5,-129.5,34.265
-41.5,-128.5,34.295
-41.5,-127.5,34.249
-41.5,-126.5,34.244
-41.5,-125.5,34.264
-41.5,-124.5,34.218
-41.5,-123.5,34.193
-41.5,-122.5,34.171
-41.5,-121.5,34.151
-41.5,-120.5,34.159
-41.5,-119.5,34.136
-41.5,-118.5,34.112
-41.5,-117.5,34.116
-41.5,-116.5,34.236
-41.5,-115.5,34.181
-41.5,-114.5,NA
-41.5,-113.5,34.056
-41.5,-112.5,34.071
-41.5,-111.5,34.1
-41.5,-110.5,34.114
-41.5,-109.5,34.076
-41.5,-108.5,34.105
-41.5,-107.5,34.044
-41.5,-106.5,33.996
-41.5,-105.5,34.031
-41.5,-104.5,33.985
-41.5,-103.5,33.98
-41.5,-102.5,33.95
-41.5,-101.5,33.966
-41.5,-100.5,33.955
-41.5,-99.5,33.943
-41.5,-98.5,33.965
-41.5,-97.5,33.916
-41.5,-96.5,33.921
-41.5,-95.5,33.953
-41.5,-94.5,33.96
-41.5,-93.5,34.01
-41.5,-92.5,33.974
-41.5,-91.5,33.982
-41.5,-90.5,33.905
-41.5,-89.5,33.911
-41.5,-88.5,33.878
-41.5,-87.5,33.931
-41.5,-86.5,33.929
-41.5,-85.5,33.949
-41.5,-84.5,33.946
-41.5,-83.5,33.979
-41.5,-82.5,33.968
-41.5,-81.5,33.956
-41.5,-80.5,33.91
-41.5,-79.5,33.901
-41.5,-78.5,33.89
-41.5,-77.5,33.917
-41.5,-76.5,33.631
-41.5,-75.5,33.456
-41.5,-74.5,33.313
-41.5,-63.5,33.933
-41.5,-62.5,33.822
-41.5,-61.5,33.759
-41.5,-60.5,33.593
-41.5,-59.5,33.576
-41.5,-58.5,33.713
-41.5,-57.5,33.888
-41.5,-56.5,34.037
-41.5,-55.5,34.04
-41.5,-54.5,34.24
-41.5,-53.5,34.583
-41.5,-52.5,35.109
-41.5,-51.5,34.887
-41.5,-50.5,34.678
-41.5,-49.5,34.676
-41.5,-48.5,34.67
-41.5,-47.5,34.807
-41.5,-46.5,34.704
-41.5,-45.5,34.622
-41.5,-44.5,34.656
-41.5,-43.5,34.689
-41.5,-42.5,34.676
-41.5,-41.5,34.706
-41.5,-40.5,34.628
-41.5,-39.5,34.715
-41.5,-38.5,34.796
-41.5,-37.5,34.915
-41.5,-36.5,34.873
-41.5,-35.5,34.755
-41.5,-34.5,34.766
-41.5,-33.5,34.755
-41.5,-32.5,34.774
-41.5,-31.5,34.879
-41.5,-30.5,34.996
-41.5,-29.5,34.971
-41.5,-28.5,34.951
-41.5,-27.5,34.948
-41.5,-26.5,35.036
-41.5,-25.5,34.951
-41.5,-24.5,35.001
-41.5,-23.5,35.066
-41.5,-22.5,35.058
-41.5,-21.5,34.946
-41.5,-20.5,34.878
-41.5,-19.5,34.855
-41.5,-18.5,34.852
-41.5,-17.5,34.872
-41.5,-16.5,34.872
-41.5,-15.5,34.899
-41.5,-14.5,34.887
-41.5,-13.5,34.873
-41.5,-12.5,34.786
-41.5,-11.5,34.75
-41.5,-10.5,34.749
-41.5,-9.5,34.712
-41.5,-8.5,34.642
-41.5,-7.5,34.612
-41.5,-6.5,34.617
-41.5,-5.5,34.545
-41.5,-4.5,34.53
-41.5,-3.5,34.475
-41.5,-2.5,34.453
-41.5,-1.5,34.503
-41.5,-0.5,34.458
-41.5,0.5,34.438
-41.5,1.5,34.424
-41.5,2.5,34.394
-41.5,3.5,34.427
-41.5,4.5,34.409
-41.5,5.5,34.435
-41.5,6.5,34.436
-41.5,7.5,34.426
-41.5,8.5,34.435
-41.5,9.5,34.474
-41.5,10.5,34.597
-41.5,11.5,34.708
-41.5,12.5,34.886
-41.5,13.5,34.985
-41.5,14.5,35.026
-41.5,15.5,35.04
-41.5,16.5,35.074
-41.5,17.5,35.088
-41.5,18.5,35.175
-41.5,19.5,35.141
-41.5,20.5,35.224
-41.5,21.5,35.31
-41.5,22.5,35.297
-41.5,23.5,35.293
-41.5,24.5,35.316
-41.5,25.5,35.233
-41.5,26.5,35.205
-41.5,27.5,35.058
-41.5,28.5,35.256
-41.5,29.5,35.181
-41.5,30.5,35.174
-41.5,31.5,35.096
-41.5,32.5,35.201
-41.5,33.5,35.282
-41.5,34.5,35.193
-41.5,35.5,35.09
-41.5,36.5,34.92
-41.5,37.5,34.806
-41.5,38.5,34.779
-41.5,39.5,34.811
-41.5,40.5,34.771
-41.5,41.5,34.795
-41.5,42.5,34.534
-41.5,43.5,34.78
-41.5,44.5,34.811
-41.5,45.5,34.661
-41.5,46.5,34.855
-41.5,47.5,34.607
-41.5,48.5,34.504
-41.5,49.5,34.325
-41.5,50.5,34.595
-41.5,51.5,34.623
-41.5,52.5,34.825
-41.5,53.5,35.109
-41.5,54.5,35.016
-41.5,55.5,34.96
-41.5,56.5,35.247
-41.5,57.5,35.429
-41.5,58.5,35.496
-41.5,59.5,35.412
-41.5,60.5,35.298
-41.5,61.5,35.365
-41.5,62.5,35.226
-41.5,63.5,35.317
-41.5,64.5,35.301
-41.5,65.5,35.053
-41.5,66.5,35.085
-41.5,67.5,35.083
-41.5,68.5,35.106
-41.5,69.5,34.909
-41.5,70.5,35.078
-41.5,71.5,35.074
-41.5,72.5,35.024
-41.5,73.5,34.999
-41.5,74.5,35.022
-41.5,75.5,35
-41.5,76.5,34.974
-41.5,77.5,35.011
-41.5,78.5,35.025
-41.5,79.5,35.048
-41.5,80.5,34.949
-41.5,81.5,34.922
-41.5,82.5,34.906
-41.5,83.5,34.92
-41.5,84.5,34.861
-41.5,85.5,34.883
-41.5,86.5,34.895
-41.5,87.5,34.81
-41.5,88.5,34.835
-41.5,89.5,34.842
-41.5,90.5,34.825
-41.5,91.5,34.774
-41.5,92.5,34.769
-41.5,93.5,34.806
-41.5,94.5,34.819
-41.5,95.5,34.835
-41.5,96.5,34.799
-41.5,97.5,34.815
-41.5,98.5,34.858
-41.5,99.5,34.815
-41.5,100.5,34.815
-41.5,101.5,34.773
-41.5,102.5,34.876
-41.5,103.5,34.849
-41.5,104.5,34.831
-41.5,105.5,34.776
-41.5,106.5,34.771
-41.5,107.5,34.799
-41.5,108.5,34.765
-41.5,109.5,34.835
-41.5,110.5,34.876
-41.5,111.5,34.856
-41.5,112.5,34.87
-41.5,113.5,34.887
-41.5,114.5,34.866
-41.5,115.5,34.817
-41.5,116.5,34.761
-41.5,117.5,34.716
-41.5,118.5,34.781
-41.5,119.5,34.772
-41.5,120.5,34.822
-41.5,121.5,34.728
-41.5,122.5,34.737
-41.5,123.5,34.753
-41.5,124.5,34.762
-41.5,125.5,34.755
-41.5,126.5,34.795
-41.5,127.5,34.737
-41.5,128.5,34.732
-41.5,129.5,34.773
-41.5,130.5,34.777
-41.5,131.5,34.855
-41.5,132.5,34.807
-41.5,133.5,34.848
-41.5,134.5,34.871
-41.5,135.5,34.914
-41.5,136.5,34.995
-41.5,137.5,35.02
-41.5,138.5,35.067
-41.5,139.5,35.084
-41.5,140.5,35.108
-41.5,141.5,35.076
-41.5,142.5,35.125
-41.5,143.5,35.15
-41.5,144.5,35.203
-41.5,149.5,35.4
-41.5,150.5,35.477
-41.5,151.5,35.467
-41.5,152.5,35.466
-41.5,153.5,35.465
-41.5,154.5,35.379
-41.5,155.5,35.323
-41.5,156.5,35.337
-41.5,157.5,35.355
-41.5,158.5,35.21
-41.5,159.5,35.321
-41.5,160.5,35.261
-41.5,161.5,35.292
-41.5,162.5,35.274
-41.5,163.5,35.261
-41.5,164.5,35.258
-41.5,165.5,35.247
-41.5,166.5,35.226
-41.5,167.5,35.172
-41.5,168.5,35.114
-41.5,169.5,35.205
-41.5,170.5,35.104
-41.5,171.5,34.591
-41.5,176.5,35.133
-41.5,177.5,35.277
-41.5,178.5,35.315
-41.5,179.5,35.258
-40.5,-179.5,35.298
-40.5,-178.5,35.238
-40.5,-177.5,35.275
-40.5,-176.5,35.245
-40.5,-175.5,35.212
-40.5,-174.5,35.146
-40.5,-173.5,35.13
-40.5,-172.5,35.095
-40.5,-171.5,35.131
-40.5,-170.5,35.062
-40.5,-169.5,34.955
-40.5,-168.5,34.913
-40.5,-167.5,34.954
-40.5,-166.5,34.859
-40.5,-165.5,34.786
-40.5,-164.5,34.732
-40.5,-163.5,34.747
-40.5,-162.5,34.65
-40.5,-161.5,34.709
-40.5,-160.5,34.635
-40.5,-159.5,34.542
-40.5,-158.5,34.54
-40.5,-157.5,34.475
-40.5,-156.5,34.552
-40.5,-155.5,34.559
-40.5,-154.5,34.518
-40.5,-153.5,34.557
-40.5,-152.5,34.509
-40.5,-151.5,34.462
-40.5,-150.5,34.478
-40.5,-149.5,34.448
-40.5,-148.5,34.49
-40.5,-147.5,34.477
-40.5,-146.5,34.422
-40.5,-145.5,34.402
-40.5,-144.5,34.377
-40.5,-143.5,34.373
-40.5,-142.5,34.379
-40.5,-141.5,34.398
-40.5,-140.5,34.402
-40.5,-139.5,34.39
-40.5,-138.5,34.387
-40.5,-137.5,34.381
-40.5,-136.5,34.336
-40.5,-135.5,34.372
-40.5,-134.5,34.259
-40.5,-133.5,34.321
-40.5,-132.5,34.278
-40.5,-131.5,34.291
-40.5,-130.5,34.294
-40.5,-129.5,34.301
-40.5,-128.5,34.279
-40.5,-127.5,34.27
-40.5,-126.5,34.322
-40.5,-125.5,34.231
-40.5,-124.5,34.237
-40.5,-123.5,34.199
-40.5,-122.5,34.153
-40.5,-121.5,34.123
-40.5,-120.5,NA
-40.5,-119.5,34.196
-40.5,-118.5,34.186
-40.5,-117.5,34.14
-40.5,-116.5,34.105
-40.5,-115.5,34.171
-40.5,-114.5,34.042
-40.5,-113.5,33.99
-40.5,-112.5,34.069
-40.5,-111.5,34.061
-40.5,-110.5,34.056
-40.5,-109.5,34.026
-40.5,-108.5,34.097
-40.5,-107.5,34.19
-40.5,-106.5,34.087
-40.5,-105.5,34.027
-40.5,-104.5,34.027
-40.5,-103.5,33.975
-40.5,-102.5,33.971
-40.5,-101.5,33.934
-40.5,-100.5,33.948
-40.5,-99.5,33.948
-40.5,-98.5,33.936
-40.5,-97.5,33.936
-40.5,-96.5,33.948
-40.5,-95.5,33.963
-40.5,-94.5,33.963
-40.5,-93.5,34.004
-40.5,-92.5,33.988
-40.5,-91.5,33.915
-40.5,-90.5,33.972
-40.5,-89.5,33.966
-40.5,-88.5,33.958
-40.5,-87.5,33.981
-40.5,-86.5,33.94
-40.5,-85.5,33.945
-40.5,-84.5,33.988
-40.5,-83.5,34.012
-40.5,-82.5,34.008
