"lat","lon","phVal"
-4.5,-35.5,8.09668350219727
-4.5,-34.5,8.09241008758545
-4.5,-33.5,8.08764362335205
-4.5,-32.5,8.08243560791016
-4.5,-31.5,8.07678699493408
-4.5,-30.5,8.07070255279541
-4.5,-29.5,8.06476306915283
-4.5,-28.5,8.06186294555664
-4.5,-27.5,8.0648717880249
-4.5,-26.5,8.0721263885498
-4.5,-25.5,8.07920932769775
-4.5,-24.5,8.08078098297119
-4.5,-23.5,8.07867622375488
-4.5,-22.5,8.08083343505859
-4.5,-21.5,8.08958721160889
-4.5,-20.5,8.10111904144287
-4.5,-19.5,8.11220550537109
-4.5,-18.5,8.1179666519165
-4.5,-17.5,8.11766815185547
-4.5,-16.5,8.1148681640625
-4.5,-15.5,8.11095809936523
-4.5,-14.5,8.10663890838623
-4.5,-13.5,8.10205936431885
-4.5,-12.5,8.09750747680664
-4.5,-11.5,8.09304046630859
-4.5,-10.5,8.08867645263672
-4.5,-9.5,8.08441829681396
-4.5,-8.5,8.08029174804688
-4.5,-7.5,8.07629013061523
-4.5,-6.5,8.07275104522705
-4.5,-5.5,8.07078456878662
-4.5,-4.5,8.07158184051514
-4.5,-3.5,8.07705402374268
-4.5,-2.5,8.08653545379639
-4.5,-1.5,8.09630012512207
-4.5,-0.5,8.10644149780273
-4.5,0.5,8.11681175231934
-4.5,1.5,8.12703800201416
-4.5,2.5,8.13649368286133
-4.5,3.5,8.14477729797363
-4.5,4.5,8.15125560760498
-4.5,5.5,8.15640068054199
-4.5,6.5,8.16099643707275
-4.5,7.5,8.16519737243652
-4.5,8.5,8.16895961761475
-4.5,9.5,8.17231273651123
-4.5,10.5,8.17528820037842
-4.5,11.5,8.17798042297363
-4.5,39.5,8.07557964324951
-4.5,40.5,8.08406639099121
-4.5,41.5,8.09424114227295
-4.5,42.5,8.10066986083984
-4.5,43.5,8.10288906097412
-4.5,44.5,8.1027250289917
-4.5,45.5,8.10140514373779
-4.5,46.5,8.10037231445312
-4.5,47.5,8.09997177124023
-4.5,48.5,8.09957599639893
-4.5,49.5,8.09863471984863
-4.5,50.5,8.09698486328125
-4.5,51.5,8.09475708007812
-4.5,52.5,8.09240341186523
-4.5,53.5,8.09066963195801
-4.5,54.5,8.09023857116699
-4.5,55.5,8.09132862091064
-4.5,56.5,8.09349250793457
-4.5,57.5,8.09675407409668
-4.5,58.5,8.10088729858398
-4.5,59.5,8.10535430908203
-4.5,60.5,8.10960578918457
-4.5,61.5,8.11325073242188
-4.5,62.5,8.1162052154541
-4.5,63.5,8.11853504180908
-4.5,64.5,8.12043952941895
-4.5,65.5,8.12213611602783
-4.5,66.5,8.12380027770996
-4.5,67.5,8.12551403045654
-4.5,68.5,8.1272087097168
-4.5,69.5,8.12869739532471
-4.5,70.5,8.12957286834717
-4.5,71.5,8.12946701049805
-4.5,72.5,8.12829208374023
-4.5,73.5,8.12703609466553
-4.5,74.5,8.12629318237305
-4.5,75.5,8.1263484954834
-4.5,76.5,8.126953125
-4.5,77.5,8.12773990631104
-4.5,78.5,8.12836265563965
-4.5,79.5,8.12861251831055
-4.5,80.5,8.1289176940918
-4.5,81.5,8.12924861907959
-4.5,82.5,8.12903022766113
-4.5,83.5,8.12814044952393
-4.5,84.5,8.12669849395752
-4.5,85.5,8.12493705749512
-4.5,86.5,8.12304782867432
-4.5,87.5,8.12128162384033
-4.5,88.5,8.12019157409668
-4.5,89.5,8.12032890319824
-4.5,90.5,8.12109851837158
-4.5,91.5,8.1217622756958
-4.5,92.5,8.12193775177002
-4.5,93.5,8.1218729019165
-4.5,94.5,8.12219333648682
-4.5,95.5,8.12372779846191
-4.5,96.5,8.12574195861816
-4.5,97.5,8.12752246856689
-4.5,98.5,8.12855052947998
-4.5,99.5,8.12833499908447
-4.5,100.5,8.12702560424805
-4.5,101.5,8.12498474121094
-4.5,102.5,8.12240028381348
-4.5,106.5,8.10365009307861
-4.5,107.5,8.10168552398682
-4.5,108.5,8.10006332397461
-4.5,109.5,8.09879875183105
-4.5,110.5,8.09786128997803
-4.5,111.5,8.09719467163086
-4.5,112.5,8.09675693511963
-4.5,113.5,8.09651470184326
-4.5,114.5,8.09644412994385
-4.5,115.5,8.09654235839844
-4.5,116.5,8.09678363800049
-4.5,117.5,8.09710597991943
-4.5,118.5,8.09745216369629
-4.5,119.5,8.09779453277588
-4.5,120.5,8.09815120697021
-4.5,121.5,8.09857177734375
-4.5,123.5,8.09978771209717
-4.5,124.5,8.10055732727051
-4.5,125.5,8.10139751434326
-4.5,126.5,8.1022834777832
-4.5,127.5,8.10318946838379
-4.5,128.5,8.10408878326416
-4.5,129.5,8.10496044158936
-4.5,130.5,8.1057767868042
-4.5,131.5,8.10652351379395
-4.5,132.5,8.1071949005127
-4.5,133.5,8.10779190063477
-4.5,134.5,8.10832118988037
-4.5,135.5,8.10878562927246
-4.5,145.5,8.10835266113281
-4.5,146.5,8.11404037475586
-4.5,147.5,8.11819648742676
-4.5,148.5,8.12108707427979
-4.5,149.5,8.12304401397705
-4.5,150.5,8.12438297271729
-4.5,151.5,8.12529373168945
-4.5,152.5,8.1259937286377
-4.5,153.5,8.12661266326904
-4.5,154.5,8.12717437744141
-4.5,155.5,8.12772464752197
-4.5,156.5,8.12827491760254
-4.5,157.5,8.12885665893555
-4.5,158.5,8.12950706481934
-4.5,159.5,8.13022232055664
-4.5,160.5,8.13100719451904
-4.5,161.5,8.13188648223877
-4.5,162.5,8.13300323486328
-4.5,163.5,8.1345157623291
-4.5,164.5,8.13667011260986
-4.5,165.5,8.13972949981689
-4.5,166.5,8.14380073547363
-4.5,167.5,8.14824199676514
-4.5,168.5,8.15258502960205
-4.5,169.5,8.15658187866211
-4.5,170.5,8.16002178192139
-4.5,171.5,8.16272735595703
-4.5,172.5,8.16430759429932
-4.5,173.5,8.16424560546875
-4.5,174.5,8.16149711608887
-4.5,175.5,8.15387535095215
-4.5,176.5,8.14167594909668
-4.5,177.5,8.12813949584961
-4.5,178.5,8.11542415618896
-4.5,179.5,8.10599899291992
-3.5,-179.5,8.09074878692627
-3.5,-178.5,8.08732318878174
-3.5,-177.5,8.08460712432861
-3.5,-176.5,8.08223152160645
-3.5,-175.5,8.08002281188965
-3.5,-174.5,8.07785701751709
-3.5,-173.5,8.07569789886475
-3.5,-172.5,8.07361221313477
-3.5,-171.5,8.07176971435547
-3.5,-170.5,8.07044219970703
-3.5,-169.5,8.06990242004395
-3.5,-168.5,8.07018280029297
-3.5,-167.5,8.07051181793213
-3.5,-166.5,8.07130718231201
-3.5,-165.5,8.07229995727539
-3.5,-164.5,8.07310009002686
-3.5,-163.5,8.07346153259277
-3.5,-162.5,8.07324409484863
-3.5,-161.5,8.07238578796387
-3.5,-160.5,8.07083797454834
-3.5,-159.5,8.06860637664795
-3.5,-158.5,8.06568908691406
-3.5,-157.5,8.06211566925049
-3.5,-156.5,8.05792808532715
-3.5,-155.5,8.05319404602051
-3.5,-154.5,8.04799747467041
-3.5,-153.5,8.04252624511719
-3.5,-152.5,8.03703022003174
-3.5,-151.5,8.03211402893066
-3.5,-150.5,8.02857780456543
-3.5,-149.5,8.02642345428467
-3.5,-148.5,8.02497386932373
-3.5,-147.5,8.0237398147583
-3.5,-146.5,8.02254581451416
-3.5,-145.5,8.02144527435303
-3.5,-144.5,8.02051067352295
-3.5,-143.5,8.01987934112549
-3.5,-142.5,8.01978397369385
-3.5,-141.5,8.02032470703125
-3.5,-140.5,8.02135848999023
-3.5,-139.5,8.02195453643799
-3.5,-138.5,8.02221012115479
-3.5,-137.5,8.02283000946045
-3.5,-136.5,8.0240478515625
-3.5,-135.5,8.02556133270264
-3.5,-134.5,8.02640914916992
-3.5,-133.5,8.02643966674805
-3.5,-132.5,8.02628517150879
-3.5,-131.5,8.02621841430664
-3.5,-130.5,8.02640724182129
-3.5,-129.5,8.02697944641113
-3.5,-128.5,8.02809524536133
-3.5,-127.5,8.02986526489258
-3.5,-126.5,8.03228855133057
-3.5,-125.5,8.03436279296875
-3.5,-124.5,8.03309345245361
-3.5,-123.5,8.02846717834473
-3.5,-122.5,8.02325916290283
-3.5,-121.5,8.01851844787598
-3.5,-120.5,8.01433277130127
-3.5,-119.5,8.01067161560059
-3.5,-118.5,8.00736427307129
-3.5,-117.5,8.00426292419434
-3.5,-116.5,8.00115299224854
-3.5,-115.5,7.9978928565979
-3.5,-114.5,7.99409437179565
-3.5,-113.5,7.98922634124756
-3.5,-112.5,7.98236513137817
-3.5,-111.5,7.97277307510376
-3.5,-110.5,7.96016454696655
-3.5,-109.5,7.94989442825317
-3.5,-108.5,7.94475364685059
-3.5,-107.5,7.94146823883057
-3.5,-106.5,7.93953037261963
-3.5,-105.5,7.93799448013306
-3.5,-104.5,7.9366774559021
-3.5,-103.5,7.93558931350708
-3.5,-102.5,7.93473100662231
-3.5,-101.5,7.93417835235596
-3.5,-100.5,7.93413734436035
-3.5,-99.5,7.93487119674683
-3.5,-98.5,7.9367618560791
-3.5,-97.5,7.94022464752197
-3.5,-96.5,7.94586133956909
-3.5,-95.5,7.95447778701782
-3.5,-94.5,7.96653175354004
-3.5,-93.5,7.98191070556641
-3.5,-92.5,7.99918603897095
-3.5,-91.5,8.01681327819824
-3.5,-90.5,8.03339672088623
-3.5,-89.5,8.04758644104004
-3.5,-88.5,8.05791759490967
-3.5,-87.5,8.06259441375732
-3.5,-86.5,8.05890369415283
-3.5,-85.5,8.04343795776367
-3.5,-84.5,8.01479625701904
-3.5,-83.5,7.97625017166138
-3.5,-82.5,7.93128967285156
-3.5,-81.5,7.88271903991699
-3.5,-80.5,7.83289575576782
-3.5,-38.5,8.1047248840332
-3.5,-37.5,8.10427665710449
-3.5,-36.5,8.10247898101807
-3.5,-35.5,8.09932327270508
-3.5,-34.5,8.09539890289307
-3.5,-33.5,8.09089756011963
-3.5,-32.5,8.08591175079346
-3.5,-31.5,8.08035945892334
-3.5,-30.5,8.07415199279785
-3.5,-29.5,8.06715679168701
-3.5,-28.5,8.0627965927124
-3.5,-27.5,8.06464767456055
-3.5,-26.5,8.07115745544434
-3.5,-25.5,8.07815933227539
-3.5,-24.5,8.08114051818848
-3.5,-23.5,8.08045959472656
-3.5,-22.5,8.08036518096924
-3.5,-21.5,8.08264255523682
-3.5,-20.5,8.08772277832031
-3.5,-19.5,8.09377861022949
-3.5,-18.5,8.09889507293701
-3.5,-17.5,8.10195732116699
-3.5,-16.5,8.10287761688232
-3.5,-15.5,8.10225868225098
-3.5,-14.5,8.10067367553711
-3.5,-13.5,8.09864044189453
-3.5,-12.5,8.09635829925537
-3.5,-11.5,8.09395217895508
-3.5,-10.5,8.09156322479248
-3.5,-9.5,8.08914947509766
-3.5,-8.5,8.086745262146
-3.5,-7.5,8.08438110351562
-3.5,-6.5,8.08198165893555
-3.5,-5.5,8.07949638366699
-3.5,-4.5,8.07744121551514
-3.5,-3.5,8.07770156860352
-3.5,-2.5,8.08350467681885
-3.5,-1.5,8.09448146820068
-3.5,-0.5,8.10773372650146
-3.5,0.5,8.12185001373291
-3.5,1.5,8.13594532012939
-3.5,2.5,8.14968681335449
-3.5,3.5,8.1622257232666
-3.5,4.5,8.17173290252686
-3.5,5.5,8.17838382720947
-3.5,6.5,8.18363666534424
-3.5,7.5,8.18824100494385
-3.5,8.5,8.19242572784424
-3.5,9.5,8.19631195068359
-3.5,10.5,8.19987201690674
-3.5,40.5,8.07973098754883
-3.5,41.5,8.08884143829346
-3.5,42.5,8.09600257873535
-3.5,43.5,8.0999813079834
-3.5,44.5,8.10152339935303
-3.5,45.5,8.10151767730713
-3.5,46.5,8.1006908416748
-3.5,47.5,8.09943962097168
-3.5,48.5,8.09782028198242
-3.5,49.5,8.09584808349609
-3.5,50.5,8.09360027313232
-3.5,51.5,8.09125804901123
-3.5,52.5,8.08920097351074
-3.5,53.5,8.08788776397705
-3.5,54.5,8.08773803710938
-3.5,55.5,8.08891010284424
-3.5,56.5,8.09104824066162
-3.5,57.5,8.09518718719482
-3.5,58.5,8.10077667236328
-3.5,59.5,8.10677814483643
-3.5,60.5,8.11218643188477
-3.5,61.5,8.11647415161133
-3.5,62.5,8.11971282958984
-3.5,63.5,8.12216854095459
-3.5,64.5,8.12417793273926
-3.5,65.5,8.12596797943115
-3.5,66.5,8.1276912689209
-3.5,67.5,8.12939167022705
-3.5,68.5,8.13103008270264
-3.5,69.5,8.13241767883301
-3.5,70.5,8.13326930999756
-3.5,71.5,8.13291263580322
-3.5,72.5,8.1298360824585
-3.5,73.5,8.12627983093262
-3.5,74.5,8.12559795379639
-3.5,75.5,8.12684345245361
-3.5,76.5,8.12894058227539
-3.5,77.5,8.13137435913086
-3.5,78.5,8.13371849060059
-3.5,79.5,8.13546848297119
-3.5,80.5,8.13619518280029
-3.5,81.5,8.13589286804199
-3.5,82.5,8.13466835021973
-3.5,83.5,8.13289165496826
-3.5,84.5,8.13090419769287
-3.5,85.5,8.12891864776611
-3.5,86.5,8.12709999084473
-3.5,87.5,8.12560844421387
-3.5,88.5,8.12459468841553
-3.5,89.5,8.12409782409668
-3.5,90.5,8.12387847900391
-3.5,91.5,8.12364101409912
-3.5,92.5,8.12300395965576
-3.5,93.5,8.12201690673828
-3.5,94.5,8.12137794494629
-3.5,95.5,8.12202835083008
-3.5,96.5,8.12338638305664
-3.5,97.5,8.1246509552002
-3.5,98.5,8.12539672851562
-3.5,99.5,8.12540340423584
-3.5,100.5,8.12461090087891
-3.5,101.5,8.12327098846436
-3.5,106.5,8.10364723205566
-3.5,107.5,8.10218143463135
-3.5,108.5,8.10086441040039
-3.5,109.5,8.0997428894043
-3.5,110.5,8.09883594512939
-3.5,111.5,8.09817504882812
-3.5,112.5,8.09775352478027
-3.5,113.5,8.09754467010498
-3.5,116.5,8.09878826141357
-3.5,117.5,8.09959506988525
-3.5,118.5,8.10043716430664
-3.5,120.5,8.10209274291992
-3.5,122.5,8.10424709320068
-3.5,123.5,8.10550498962402
-3.5,124.5,8.10678768157959
-3.5,125.5,8.10807800292969
-3.5,127.5,8.110595703125
-3.5,128.5,8.11176872253418
-3.5,129.5,8.11284351348877
-3.5,131.5,8.1146068572998
-3.5,132.5,8.11527824401855
-3.5,143.5,8.11382102966309
-3.5,144.5,8.12012100219727
-3.5,145.5,8.12535190582275
-3.5,146.5,8.12805843353271
-3.5,147.5,8.12918663024902
-3.5,148.5,8.12941455841064
-3.5,149.5,8.12917613983154
-3.5,150.5,8.12880897521973
-3.5,151.5,8.12848949432373
-3.5,152.5,8.1282844543457
-3.5,153.5,8.12817192077637
-3.5,154.5,8.12810802459717
-3.5,155.5,8.12809753417969
-3.5,156.5,8.12816143035889
-3.5,157.5,8.12838745117188
-3.5,158.5,8.12888145446777
-3.5,159.5,8.12977886199951
-3.5,160.5,8.13114166259766
-3.5,161.5,8.13303184509277
-3.5,162.5,8.13531303405762
-3.5,163.5,8.13775539398193
-3.5,164.5,8.13994598388672
-3.5,165.5,8.14218807220459
-3.5,166.5,8.14430236816406
-3.5,167.5,8.1459846496582
-3.5,168.5,8.14731216430664
-3.5,169.5,8.14837265014648
-3.5,170.5,8.14906787872314
-3.5,171.5,8.14898109436035
-3.5,172.5,8.14780044555664
-3.5,173.5,8.14502429962158
-3.5,174.5,8.14007759094238
-3.5,175.5,8.13226222991943
-3.5,176.5,8.122633934021
-3.5,177.5,8.11242485046387
-3.5,178.5,8.10290908813477
-3.5,179.5,8.09560108184814
-2.5,-179.5,8.08685493469238
-2.5,-178.5,8.08301067352295
-2.5,-177.5,8.07964420318604
-2.5,-176.5,8.07671546936035
-2.5,-175.5,8.07398700714111
-2.5,-174.5,8.07115077972412
-2.5,-173.5,8.06802654266357
-2.5,-172.5,8.06448936462402
-2.5,-171.5,8.06090927124023
-2.5,-170.5,8.05775451660156
-2.5,-169.5,8.05571365356445
-2.5,-168.5,8.05538558959961
-2.5,-167.5,8.0574312210083
-2.5,-166.5,8.06020736694336
-2.5,-165.5,8.06294727325439
-2.5,-164.5,8.06494998931885
-2.5,-163.5,8.06598091125488
-2.5,-162.5,8.06604957580566
-2.5,-161.5,8.06517791748047
-2.5,-160.5,8.06346225738525
-2.5,-159.5,8.06092548370361
-2.5,-158.5,8.05758094787598
-2.5,-157.5,8.05348300933838
-2.5,-156.5,8.04874134063721
-2.5,-155.5,8.04351043701172
-2.5,-154.5,8.03798866271973
-2.5,-153.5,8.03235912322998
-2.5,-152.5,8.02687168121338
-2.5,-151.5,8.02199745178223
-2.5,-150.5,8.0186882019043
-2.5,-149.5,8.01701354980469
-2.5,-148.5,8.01591968536377
-2.5,-147.5,8.01505756378174
-2.5,-146.5,8.0142240524292
-2.5,-145.5,8.01323699951172
-2.5,-144.5,8.01204967498779
-2.5,-143.5,8.01074314117432
-2.5,-142.5,8.00943660736084
-2.5,-141.5,8.00833797454834
-2.5,-140.5,8.00777339935303
-2.5,-139.5,8.00790786743164
-2.5,-138.5,8.00861740112305
-2.5,-137.5,8.00975036621094
-2.5,-136.5,8.01102256774902
-2.5,-135.5,8.01171588897705
-2.5,-134.5,8.01234340667725
-2.5,-133.5,8.01257610321045
-2.5,-132.5,8.01224327087402
-2.5,-131.5,8.01149749755859
-2.5,-130.5,8.01047325134277
-2.5,-129.5,8.00935745239258
-2.5,-128.5,8.00844764709473
-2.5,-127.5,8.0076322555542
-2.5,-126.5,8.00692462921143
-2.5,-125.5,8.00596141815186
-2.5,-124.5,8.00454616546631
-2.5,-123.5,8.00240707397461
-2.5,-122.5,8.00004005432129
-2.5,-121.5,7.99787092208862
-2.5,-120.5,7.99578237533569
-2.5,-119.5,7.99362945556641
-2.5,-118.5,7.99137115478516
-2.5,-117.5,7.98891878128052
-2.5,-116.5,7.98621320724487
-2.5,-115.5,7.98313140869141
-2.5,-114.5,7.97960042953491
-2.5,-113.5,7.97560882568359
-2.5,-112.5,7.97108936309814
-2.5,-111.5,7.96588563919067
-2.5,-110.5,7.9592456817627
-2.5,-109.5,7.94907569885254
-2.5,-108.5,7.94063758850098
-2.5,-107.5,7.93655824661255
-2.5,-106.5,7.93477916717529
-2.5,-105.5,7.9343376159668
-2.5,-104.5,7.9342885017395
-2.5,-103.5,7.9342098236084
-2.5,-102.5,7.93390035629272
-2.5,-101.5,7.9334282875061
-2.5,-100.5,7.93295860290527
-2.5,-99.5,7.93283891677856
-2.5,-98.5,7.93349361419678
-2.5,-97.5,7.93551540374756
-2.5,-96.5,7.93955850601196
-2.5,-95.5,7.94653034210205
-2.5,-94.5,7.95788288116455
-2.5,-93.5,7.97335529327393
-2.5,-92.5,7.99044513702393
-2.5,-91.5,8.00771903991699
-2.5,-90.5,8.0241117477417
-2.5,-89.5,8.03815746307373
-2.5,-88.5,8.04840469360352
-2.5,-87.5,8.05368995666504
-2.5,-86.5,8.05212879180908
-2.5,-85.5,8.04093933105469
-2.5,-84.5,8.01979351043701
-2.5,-83.5,7.99144268035889
-2.5,-82.5,7.95859527587891
-2.5,-81.5,7.92307281494141
-2.5,-42.5,8.08718967437744
-2.5,-41.5,8.09226322174072
-2.5,-40.5,8.09638786315918
-2.5,-39.5,8.09937572479248
-2.5,-38.5,8.10111141204834
-2.5,-37.5,8.10155963897705
-2.5,-36.5,8.10071849822998
-2.5,-35.5,8.09876251220703
-2.5,-34.5,8.09592342376709
-2.5,-33.5,8.09231662750244
-2.5,-32.5,8.08806037902832
-2.5,-31.5,8.083327293396
-2.5,-30.5,8.07814979553223
-2.5,-29.5,8.07208728790283
-2.5,-28.5,8.06690311431885
-2.5,-27.5,8.06568622589111
-2.5,-26.5,8.06832122802734
-2.5,-25.5,8.0720043182373
-2.5,-24.5,8.07503414154053
-2.5,-23.5,8.07641506195068
-2.5,-22.5,8.07576084136963
-2.5,-21.5,8.07425498962402
-2.5,-20.5,8.07431602478027
-2.5,-19.5,8.07718563079834
-2.5,-18.5,8.08145904541016
-2.5,-17.5,8.0855073928833
-2.5,-16.5,8.08880615234375
-2.5,-15.5,8.09116554260254
-2.5,-14.5,8.09263610839844
-2.5,-13.5,8.09335231781006
-2.5,-12.5,8.09359169006348
-2.5,-11.5,8.09361743927002
-2.5,-10.5,8.09362316131592
-2.5,-9.5,8.0938024520874
-2.5,-8.5,8.09422397613525
-2.5,-7.5,8.09465980529785
-2.5,-6.5,8.09514141082764
-2.5,-5.5,8.09525871276855
-2.5,-4.5,8.09388542175293
-2.5,-3.5,8.08975505828857
-2.5,-2.5,8.09189414978027
-2.5,-1.5,8.10077381134033
-2.5,-0.5,8.11392211914062
-2.5,0.5,8.12896251678467
-2.5,1.5,8.14457988739014
-2.5,2.5,8.15970420837402
-2.5,3.5,8.17347145080566
-2.5,4.5,8.18513107299805
-2.5,5.5,8.19448471069336
-2.5,6.5,8.20213222503662
-2.5,7.5,8.20869731903076
-2.5,8.5,8.21451950073242
-2.5,9.5,8.21973609924316
-2.5,41.5,8.08902835845947
-2.5,42.5,8.09467887878418
-2.5,43.5,8.09876823425293
-2.5,44.5,8.10114574432373
-2.5,45.5,8.10192203521729
-2.5,46.5,8.10141086578369
-2.5,47.5,8.09978675842285
-2.5,48.5,8.097336769104
-2.5,49.5,8.09432506561279
-2.5,50.5,8.09101009368896
-2.5,51.5,8.08771228790283
-2.5,52.5,8.08468246459961
-2.5,53.5,8.08222007751465
-2.5,54.5,8.08057975769043
-2.5,55.5,8.08036136627197
-2.5,56.5,8.08273315429688
-2.5,57.5,8.08845138549805
-2.5,58.5,8.09660243988037
-2.5,59.5,8.10560321807861
-2.5,60.5,8.11271095275879
-2.5,61.5,8.11715888977051
-2.5,62.5,8.12007904052734
-2.5,63.5,8.12228202819824
-2.5,64.5,8.12419700622559
-2.5,65.5,8.1259241104126
-2.5,66.5,8.1275577545166
-2.5,67.5,8.12909412384033
-2.5,68.5,8.13043594360352
-2.5,69.5,8.1314172744751
-2.5,70.5,8.13171672821045
-2.5,71.5,8.13091945648193
-2.5,72.5,8.12846374511719
-2.5,73.5,8.12619972229004
-2.5,74.5,8.1258659362793
-2.5,75.5,8.12724018096924
-2.5,76.5,8.12984180450439
-2.5,77.5,8.13327407836914
-2.5,78.5,8.13708209991455
-2.5,79.5,8.14040660858154
-2.5,80.5,8.14139842987061
-2.5,81.5,8.13960361480713
-2.5,82.5,8.13734149932861
-2.5,83.5,8.13521385192871
-2.5,84.5,8.13329887390137
-2.5,85.5,8.1316032409668
-2.5,86.5,8.13017559051514
-2.5,87.5,8.12905216217041
-2.5,88.5,8.1282320022583
-2.5,89.5,8.1276741027832
-2.5,90.5,8.1272668838501
-2.5,91.5,8.12686729431152
-2.5,92.5,8.12640953063965
-2.5,93.5,8.12584114074707
-2.5,94.5,8.12493705749512
-2.5,95.5,8.12385082244873
-2.5,96.5,8.12304496765137
-2.5,97.5,8.12253856658936
-2.5,98.5,8.12209320068359
-2.5,99.5,8.12152481079102
-2.5,100.5,8.12076473236084
-2.5,106.5,8.10352897644043
-2.5,107.5,8.10239601135254
-2.5,108.5,8.1013240814209
-2.5,109.5,8.10035037994385
-2.5,116.5,8.10129928588867
-2.5,117.5,8.10247707366943
-2.5,118.5,8.10371780395508
-2.5,122.5,8.10987949371338
-2.5,123.5,8.11158275604248
-2.5,124.5,8.11332035064697
-2.5,125.5,8.115065574646
-2.5,126.5,8.11678695678711
-2.5,127.5,8.11844444274902
-2.5,128.5,8.11999893188477
-2.5,129.5,8.12141036987305
-2.5,130.5,8.12264537811279
-2.5,131.5,8.12366390228271
-2.5,132.5,8.12448406219482
-2.5,134.5,8.12840843200684
-2.5,135.5,8.12767028808594
-2.5,141.5,8.12105941772461
-2.5,142.5,8.12387275695801
-2.5,143.5,8.12867164611816
-2.5,144.5,8.13379573822021
-2.5,145.5,8.13723087310791
-2.5,146.5,8.13751411437988
-2.5,147.5,8.13606739044189
-2.5,148.5,8.13415718078613
-2.5,149.5,8.13240623474121
-2.5,150.5,8.13106155395508
-2.5,151.5,8.13020133972168
-2.5,152.5,8.12970924377441
-2.5,153.5,8.12944316864014
-2.5,154.5,8.12918663024902
-2.5,155.5,8.1287956237793
-2.5,156.5,8.12831592559814
-2.5,157.5,8.12791347503662
-2.5,158.5,8.12788009643555
-2.5,159.5,8.12852191925049
-2.5,160.5,8.1301212310791
-2.5,161.5,8.13266658782959
-2.5,162.5,8.13631057739258
-2.5,163.5,8.14030933380127
-2.5,164.5,8.14393138885498
-2.5,165.5,8.14557552337646
-2.5,166.5,8.14422130584717
-2.5,167.5,8.14185619354248
-2.5,168.5,8.13948631286621
-2.5,169.5,8.13742733001709
-2.5,170.5,8.1355562210083
-2.5,171.5,8.13320541381836
-2.5,172.5,8.12964344024658
-2.5,173.5,8.12427997589111
-2.5,174.5,8.11726760864258
-2.5,175.5,8.11036968231201
-2.5,176.5,8.10494041442871
-2.5,177.5,8.10002517700195
-2.5,178.5,8.09552192687988
-2.5,179.5,8.09125518798828
-1.5,-179.5,8.08605766296387
-1.5,-178.5,8.08269119262695
-1.5,-177.5,8.07893943786621
-1.5,-176.5,8.07602787017822
-1.5,-175.5,8.07382965087891
-1.5,-174.5,8.07150268554688
-1.5,-173.5,8.06785678863525
-1.5,-172.5,8.06305313110352
-1.5,-171.5,8.05789184570312
-1.5,-170.5,8.05315685272217
-1.5,-169.5,8.04989051818848
-1.5,-168.5,8.04978370666504
-1.5,-167.5,8.05315685272217
-1.5,-166.5,8.05801963806152
-1.5,-165.5,8.06222152709961
-1.5,-164.5,8.06449413299561
-1.5,-163.5,8.06502246856689
-1.5,-162.5,8.06426334381104
-1.5,-161.5,8.06291770935059
-1.5,-160.5,8.06099510192871
-1.5,-159.5,8.05818462371826
-1.5,-158.5,8.0544376373291
-1.5,-157.5,8.04988193511963
-1.5,-156.5,8.04479598999023
-1.5,-155.5,8.03945064544678
-1.5,-154.5,8.03418636322021
-1.5,-153.5,8.02930927276611
-1.5,-152.5,8.0251350402832
-1.5,-151.5,8.02186012268066
-1.5,-150.5,8.0190486907959
-1.5,-149.5,8.01664924621582
-1.5,-148.5,8.01505661010742
-1.5,-147.5,8.01410865783691
-1.5,-146.5,8.01336765289307
-1.5,-145.5,8.01253700256348
-1.5,-144.5,8.01131153106689
-1.5,-143.5,8.00933074951172
-1.5,-142.5,8.00646781921387
-1.5,-141.5,8.00304698944092
-1.5,-140.5,8.00007629394531
-1.5,-139.5,7.99933624267578
-1.5,-138.5,8.00101375579834
-1.5,-137.5,8.00322914123535
-1.5,-136.5,8.00453948974609
-1.5,-135.5,8.00498485565186
-1.5,-134.5,8.00459957122803
-1.5,-133.5,8.00382137298584
-1.5,-132.5,8.00225734710693
-1.5,-131.5,7.99989366531372
-1.5,-130.5,7.99687910079956
-1.5,-129.5,7.99326133728027
-1.5,-128.5,7.98906946182251
-1.5,-127.5,7.98455238342285
-1.5,-126.5,7.98008871078491
-1.5,-125.5,7.97630882263184
-1.5,-124.5,7.97492361068726
-1.5,-123.5,7.9756908416748
-1.5,-122.5,7.97705221176147
-1.5,-121.5,7.97812509536743
-1.5,-120.5,7.9787392616272
-1.5,-119.5,7.97874307632446
-1.5,-118.5,7.97806930541992
-1.5,-117.5,7.97661972045898
-1.5,-116.5,7.9744348526001
-1.5,-115.5,7.97157907485962
-1.5,-114.5,7.96811723709106
-1.5,-113.5,7.96412754058838
-1.5,-112.5,7.9597373008728
-1.5,-111.5,7.95486116409302
-1.5,-110.5,7.94839334487915
-1.5,-109.5,7.94180297851562
-1.5,-108.5,7.93970394134521
-1.5,-107.5,7.9400577545166
-1.5,-106.5,7.94159698486328
-1.5,-105.5,7.9434175491333
-1.5,-104.5,7.94476890563965
-1.5,-103.5,7.9454288482666
-1.5,-102.5,7.94537544250488
-1.5,-101.5,7.94470310211182
-1.5,-100.5,7.94357252120972
-1.5,-99.5,7.94235849380493
-1.5,-98.5,7.94159889221191
