"lon","lat","PI_TCO2_1"
367.5,-0.5,1841.35144042969
368.5,-0.5,1839.35070800781
43.5,0.5,1916.14636230469
44.5,0.5,1915.75732421875
45.5,0.5,1917.04931640625
46.5,0.5,1919.43054199219
47.5,0.5,1921.96569824219
48.5,0.5,1924.0390625
49.5,0.5,1925.203125
50.5,0.5,1925.39978027344
51.5,0.5,1924.63220214844
52.5,0.5,1923.2734375
53.5,0.5,1921.79187011719
54.5,0.5,1920.53247070312
55.5,0.5,1919.71252441406
56.5,0.5,1919.49938964844
57.5,0.5,1920.38525390625
58.5,0.5,1922.94311523438
59.5,0.5,1925.67053222656
60.5,0.5,1926.64929199219
61.5,0.5,1925.37731933594
62.5,0.5,1923.0380859375
63.5,0.5,1920.12060546875
64.5,0.5,1916.93969726562
65.5,0.5,1913.5869140625
66.5,0.5,1910.119140625
67.5,0.5,1906.57507324219
68.5,0.5,1902.97802734375
69.5,0.5,1899.33837890625
70.5,0.5,1895.65490722656
71.5,0.5,1891.92834472656
72.5,0.5,1888.16564941406
73.5,0.5,1884.38903808594
74.5,0.5,1880.6220703125
75.5,0.5,1876.91931152344
76.5,0.5,1873.37292480469
77.5,0.5,1870.16320800781
78.5,0.5,1867.47985839844
79.5,0.5,1865.25561523438
80.5,0.5,1864.08630371094
81.5,0.5,1863.95617675781
82.5,0.5,1864.21545410156
83.5,0.5,1864.72692871094
84.5,0.5,1865.07580566406
85.5,0.5,1864.96057128906
86.5,0.5,1864.07543945312
87.5,0.5,1862.06970214844
88.5,0.5,1858.5595703125
89.5,0.5,1853.20239257812
90.5,0.5,1845.81213378906
91.5,0.5,1836.8564453125
92.5,0.5,1827.73840332031
93.5,0.5,1821.34008789062
94.5,0.5,1820.66064453125
95.5,0.5,1823.65380859375
96.5,0.5,1827.44079589844
97.5,0.5,1829.65295410156
98.5,0.5,1831.05029296875
104.5,0.5,1807.65747070312
105.5,0.5,1810.04248046875
106.5,0.5,1812.45397949219
107.5,0.5,1814.89978027344
108.5,0.5,1817.38000488281
118.5,0.5,1848.61889648438
119.5,0.5,1849.89660644531
124.5,0.5,1854.14465332031
125.5,0.5,1854.47253417969
126.5,0.5,1854.62426757812
127.5,0.5,1854.62512207031
128.5,0.5,1854.57165527344
129.5,0.5,1854.625
130.5,0.5,1855.08251953125
131.5,0.5,1855.96850585938
132.5,0.5,1857.10827636719
133.5,0.5,1858.29345703125
134.5,0.5,1859.33801269531
135.5,0.5,1860.00366210938
136.5,0.5,1859.99572753906
137.5,0.5,1859.05895996094
138.5,0.5,1857.16723632812
139.5,0.5,1854.34289550781
140.5,0.5,1850.75317382812
141.5,0.5,1847.287109375
142.5,0.5,1845.43591308594
143.5,0.5,1846.9951171875
144.5,0.5,1850.33898925781
145.5,0.5,1851.86682128906
146.5,0.5,1850.31982421875
147.5,0.5,1846.0830078125
148.5,0.5,1841.42199707031
149.5,0.5,1844.57019042969
150.5,0.5,1848.56750488281
151.5,0.5,1847.46496582031
152.5,0.5,1843.98913574219
153.5,0.5,1837.78515625
154.5,0.5,1834.28369140625
155.5,0.5,1845.60229492188
156.5,0.5,1858.2099609375
157.5,0.5,1860.25732421875
158.5,0.5,1859.19873046875
159.5,0.5,1860.22814941406
160.5,0.5,1858.71520996094
161.5,0.5,1857.76538085938
162.5,0.5,1859.23791503906
163.5,0.5,1856.29443359375
164.5,0.5,1846.17138671875
165.5,0.5,1831.77709960938
166.5,0.5,1833.63513183594
167.5,0.5,1854.52075195312
168.5,0.5,1868.21057128906
169.5,0.5,1870.27783203125
170.5,0.5,1872.03076171875
171.5,0.5,1878.2529296875
172.5,0.5,1878.41979980469
173.5,0.5,1875.91223144531
174.5,0.5,1875.70532226562
175.5,0.5,1879.341796875
176.5,0.5,1891.52111816406
177.5,0.5,1904.41149902344
178.5,0.5,1902.51220703125
179.5,0.5,1886.25866699219
180.5,0.5,1880.15173339844
181.5,0.5,1885.205078125
182.5,0.5,1900.18615722656
183.5,0.5,1907.62292480469
184.5,0.5,1902.16259765625
185.5,0.5,1899.10583496094
186.5,0.5,1896.51171875
187.5,0.5,1897.82177734375
188.5,0.5,1903.64038085938
189.5,0.5,1907.52136230469
190.5,0.5,1911.98413085938
191.5,0.5,1919.32080078125
192.5,0.5,1925.11059570312
193.5,0.5,1928.2294921875
194.5,0.5,1927.76330566406
195.5,0.5,1926.60888671875
196.5,0.5,1928.18249511719
197.5,0.5,1930.29284667969
198.5,0.5,1933.52465820312
199.5,0.5,1936.51892089844
200.5,0.5,1936.31848144531
201.5,0.5,1932.06652832031
202.5,0.5,1928.12072753906
203.5,0.5,1926.47326660156
204.5,0.5,1928.56018066406
205.5,0.5,1932.86889648438
206.5,0.5,1938.4970703125
207.5,0.5,1945.22290039062
208.5,0.5,1950.40759277344
209.5,0.5,1948.81628417969
210.5,0.5,1941.78454589844
211.5,0.5,1934.52404785156
212.5,0.5,1928.38391113281
213.5,0.5,1923.46752929688
214.5,0.5,1919.70056152344
215.5,0.5,1916.93286132812
216.5,0.5,1915.35229492188
217.5,0.5,1915.046875
218.5,0.5,1916.07690429688
219.5,0.5,1918.69104003906
220.5,0.5,1923.40478515625
221.5,0.5,1930.08764648438
222.5,0.5,1936.90246582031
223.5,0.5,1943.17419433594
224.5,0.5,1947.61157226562
225.5,0.5,1949.09448242188
226.5,0.5,1947.767578125
227.5,0.5,1944.56958007812
228.5,0.5,1940.42199707031
229.5,0.5,1936.15856933594
230.5,0.5,1932.59912109375
231.5,0.5,1930.53674316406
232.5,0.5,1930.87780761719
233.5,0.5,1934.43530273438
234.5,0.5,1941.38293457031
235.5,0.5,1949.58288574219
236.5,0.5,1955.94519042969
237.5,0.5,1961.52014160156
238.5,0.5,1966.92565917969
239.5,0.5,1972.12902832031
240.5,0.5,1976.98547363281
241.5,0.5,1981.4501953125
242.5,0.5,1985.31945800781
243.5,0.5,1988.35461425781
244.5,0.5,1990.2138671875
245.5,0.5,1990.529296875
246.5,0.5,1988.84191894531
247.5,0.5,1984.35424804688
248.5,0.5,1976.21264648438
249.5,0.5,1962.64465332031
250.5,0.5,1942.05883789062
251.5,0.5,1925.13586425781
252.5,0.5,1913.84252929688
253.5,0.5,1906.42419433594
254.5,0.5,1901.73645019531
255.5,0.5,1899.21081542969
256.5,0.5,1898.28344726562
257.5,0.5,1898.71264648438
258.5,0.5,1900.36059570312
259.5,0.5,1903.29467773438
260.5,0.5,1907.962890625
261.5,0.5,1914.06066894531
262.5,0.5,1920.51330566406
263.5,0.5,1926.4970703125
264.5,0.5,1930.60852050781
265.5,0.5,1930.19494628906
266.5,0.5,1925.84655761719
267.5,0.5,1920.14379882812
268.5,0.5,1914.69848632812
269.5,0.5,1909.87097167969
270.5,0.5,1906.26513671875
271.5,0.5,1904.17639160156
272.5,0.5,1903.60473632812
273.5,0.5,1904.26000976562
274.5,0.5,1904.65173339844
275.5,0.5,1904.52868652344
276.5,0.5,1904.85424804688
277.5,0.5,1906.2314453125
278.5,0.5,1908.64147949219
279.5,0.5,1911.71325683594
310.5,0.5,1772.20129394531
311.5,0.5,1796.34814453125
312.5,0.5,1820.47302246094
313.5,0.5,1844.88012695312
314.5,0.5,1870.31005859375
315.5,0.5,1898.45678710938
316.5,0.5,1922.85168457031
317.5,0.5,1936.63659667969
318.5,0.5,1941.53125
319.5,0.5,1942.66235351562
320.5,0.5,1943.24621582031
321.5,0.5,1944.75231933594
322.5,0.5,1946.7021484375
323.5,0.5,1945.45446777344
324.5,0.5,1939.10266113281
325.5,0.5,1937.84106445312
326.5,0.5,1943.77014160156
327.5,0.5,1948.65197753906
328.5,0.5,1949.93518066406
329.5,0.5,1950.14465332031
330.5,0.5,1951.59265136719
331.5,0.5,1955.63854980469
332.5,0.5,1960.74645996094
333.5,0.5,1964.81396484375
334.5,0.5,1964.58813476562
335.5,0.5,1954.73010253906
336.5,0.5,1939.17724609375
337.5,0.5,1930.81799316406
338.5,0.5,1931.49157714844
339.5,0.5,1932.21643066406
340.5,0.5,1932.4912109375
341.5,0.5,1935.27880859375
342.5,0.5,1940.80822753906
343.5,0.5,1945.43920898438
344.5,0.5,1949.43774414062
345.5,0.5,1952.36853027344
346.5,0.5,1952.36975097656
347.5,0.5,1948.18542480469
348.5,0.5,1938.54333496094
349.5,0.5,1925.48193359375
350.5,0.5,1913.60412597656
351.5,0.5,1902.55676269531
352.5,0.5,1891.53259277344
353.5,0.5,1883.50256347656
354.5,0.5,1879.32287597656
355.5,0.5,1877.26477050781
356.5,0.5,1876.85925292969
357.5,0.5,1877.59716796875
358.5,0.5,1878.64038085938
359.5,0.5,1877.87744140625
360.5,0.5,1873.72814941406
361.5,0.5,1866.98522949219
362.5,0.5,1859.29699707031
363.5,0.5,1851.98779296875
364.5,0.5,1845.48937988281
365.5,0.5,1839.92114257812
366.5,0.5,1835.37939453125
367.5,0.5,1831.6640625
368.5,0.5,1828.51733398438
45.5,1.5,1921.02355957031
46.5,1.5,1922.56164550781
47.5,1.5,1923.85021972656
48.5,1.5,1924.43029785156
49.5,1.5,1923.96057128906
50.5,1.5,1922.48986816406
51.5,1.5,1920.68518066406
52.5,1.5,1918.76721191406
53.5,1.5,1916.92907714844
54.5,1.5,1915.39196777344
55.5,1.5,1914.44885253906
56.5,1.5,1914.40710449219
57.5,1.5,1915.642578125
58.5,1.5,1918.12634277344
59.5,1.5,1920.76806640625
60.5,1.5,1922.74462890625
61.5,1.5,1923.54113769531
62.5,1.5,1923.13366699219
63.5,1.5,1921.84167480469
64.5,1.5,1919.86267089844
65.5,1.5,1917.44738769531
66.5,1.5,1914.72033691406
67.5,1.5,1911.76879882812
68.5,1.5,1908.63793945312
69.5,1.5,1905.345703125
70.5,1.5,1901.90014648438
71.5,1.5,1898.3095703125
72.5,1.5,1894.58325195312
73.5,1.5,1890.73645019531
74.5,1.5,1886.80871582031
75.5,1.5,1882.86840820312
76.5,1.5,1879.03918457031
77.5,1.5,1875.46618652344
78.5,1.5,1872.61242675781
79.5,1.5,1870.62365722656
80.5,1.5,1868.45031738281
81.5,1.5,1866.78552246094
82.5,1.5,1865.63208007812
83.5,1.5,1864.72961425781
84.5,1.5,1863.65185546875
85.5,1.5,1862.04858398438
86.5,1.5,1859.64416503906
87.5,1.5,1856.26867675781
88.5,1.5,1851.73596191406
89.5,1.5,1845.86938476562
90.5,1.5,1838.59814453125
91.5,1.5,1830.24926757812
92.5,1.5,1820.9716796875
93.5,1.5,1813.8095703125
94.5,1.5,1811.68310546875
95.5,1.5,1812.71130371094
96.5,1.5,1815.07287597656
97.5,1.5,1817.68090820312
98.5,1.5,1820.07299804688
102.5,1.5,1786.37573242188
104.5,1.5,1805.75769042969
105.5,1.5,1808.05895996094
106.5,1.5,1810.38012695312
107.5,1.5,1812.72534179688
108.5,1.5,1815.09509277344
118.5,1.5,1846.01623535156
119.5,1.5,1847.18493652344
120.5,1.5,1848.30017089844
121.5,1.5,1849.34875488281
122.5,1.5,1850.29638671875
123.5,1.5,1851.12915039062
124.5,1.5,1851.81860351562
125.5,1.5,1852.34777832031
126.5,1.5,1852.65673828125
127.5,1.5,1852.72985839844
128.5,1.5,1852.56799316406
129.5,1.5,1852.32067871094
130.5,1.5,1852.54467773438
131.5,1.5,1853.38366699219
132.5,1.5,1854.51965332031
133.5,1.5,1856.02685546875
134.5,1.5,1857.88806152344
135.5,1.5,1860.03173828125
136.5,1.5,1862.03601074219
137.5,1.5,1863.32775878906
138.5,1.5,1862.36108398438
139.5,1.5,1857.54797363281
140.5,1.5,1852.33935546875
141.5,1.5,1848.82641601562
142.5,1.5,1847.46435546875
143.5,1.5,1847.46862792969
144.5,1.5,1848.57849121094
145.5,1.5,1849.46325683594
146.5,1.5,1849.31628417969
147.5,1.5,1848.14331054688
148.5,1.5,1846.39013671875
149.5,1.5,1845.21948242188
150.5,1.5,1844.64294433594
151.5,1.5,1843.78369140625
152.5,1.5,1842.93688964844
153.5,1.5,1843.58850097656
154.5,1.5,1847.47888183594
155.5,1.5,1855.15539550781
156.5,1.5,1860.84252929688
157.5,1.5,1860.93957519531
158.5,1.5,1857.50036621094
159.5,1.5,1852.59313964844
160.5,1.5,1848.18310546875
161.5,1.5,1846.17517089844
162.5,1.5,1845.32482910156
163.5,1.5,1843.47009277344
164.5,1.5,1840.23034667969
165.5,1.5,1837.45031738281
166.5,1.5,1838.27478027344
167.5,1.5,1843.63989257812
168.5,1.5,1850.75134277344
169.5,1.5,1856.28723144531
170.5,1.5,1859.76220703125
171.5,1.5,1861.96057128906
172.5,1.5,1863.19421386719
173.5,1.5,1864.162109375
174.5,1.5,1866.46435546875
175.5,1.5,1871.78930664062
176.5,1.5,1879.55139160156
177.5,1.5,1886.69372558594
178.5,1.5,1889.94006347656
179.5,1.5,1890.39611816406
180.5,1.5,1890.27795410156
181.5,1.5,1893.06140136719
182.5,1.5,1897.43835449219
183.5,1.5,1900.38146972656
184.5,1.5,1900.36022949219
185.5,1.5,1899.08959960938
186.5,1.5,1897.96081542969
187.5,1.5,1897.83068847656
188.5,1.5,1898.50366210938
189.5,1.5,1899.73791503906
190.5,1.5,1901.77551269531
191.5,1.5,1903.77526855469
192.5,1.5,1906.23022460938
193.5,1.5,1908.23901367188
194.5,1.5,1909.76086425781
195.5,1.5,1911.32531738281
196.5,1.5,1913.49475097656
197.5,1.5,1916.16003417969
198.5,1.5,1918.83666992188
199.5,1.5,1920.85278320312
200.5,1.5,1921.58288574219
201.5,1.5,1921.11389160156
202.5,1.5,1920.62219238281
203.5,1.5,1921.04113769531
204.5,1.5,1922.96496582031
205.5,1.5,1926.28515625
206.5,1.5,1930.44506835938
207.5,1.5,1934.58032226562
208.5,1.5,1937.31225585938
209.5,1.5,1937.24755859375
210.5,1.5,1933.47961425781
211.5,1.5,1928.30725097656
212.5,1.5,1922.95336914062
213.5,1.5,1917.96032714844
214.5,1.5,1913.48522949219
215.5,1.5,1909.72485351562
216.5,1.5,1906.66711425781
217.5,1.5,1904.36804199219
218.5,1.5,1903.17346191406
219.5,1.5,1903.78063964844
220.5,1.5,1907.74145507812
221.5,1.5,1914.69604492188
222.5,1.5,1922.46166992188
223.5,1.5,1929.51647949219
224.5,1.5,1934.78979492188
225.5,1.5,1937.28186035156
226.5,1.5,1936.78344726562
227.5,1.5,1934.46337890625
228.5,1.5,1931.17297363281
229.5,1.5,1927.6650390625
230.5,1.5,1924.60729980469
231.5,1.5,1922.6328125
232.5,1.5,1922.20971679688
233.5,1.5,1923.66625976562
234.5,1.5,1927.25268554688
235.5,1.5,1933.46643066406
236.5,1.5,1940.47351074219
237.5,1.5,1947.24658203125
238.5,1.5,1953.52990722656
239.5,1.5,1959.41381835938
240.5,1.5,1964.708984375
241.5,1.5,1969.25134277344
242.5,1.5,1972.81726074219
243.5,1.5,1975.06848144531
244.5,1.5,1975.59826660156
245.5,1.5,1973.74780273438
246.5,1.5,1968.61755371094
247.5,1.5,1958.99841308594
248.5,1.5,1943.36169433594
249.5,1.5,1920.32824707031
250.5,1.5,1897.20520019531
251.5,1.5,1884.24938964844
252.5,1.5,1876.47241210938
253.5,1.5,1871.79443359375
254.5,1.5,1868.95825195312
255.5,1.5,1867.40710449219
256.5,1.5,1866.83764648438
257.5,1.5,1866.95458984375
258.5,1.5,1867.67907714844
259.5,1.5,1868.94738769531
260.5,1.5,1870.61486816406
261.5,1.5,1872.3515625
262.5,1.5,1873.63684082031
263.5,1.5,1874.03552246094
264.5,1.5,1873.7080078125
265.5,1.5,1874.20764160156
266.5,1.5,1875.26782226562
267.5,1.5,1875.02783203125
268.5,1.5,1873.75012207031
269.5,1.5,1872.12817382812
270.5,1.5,1870.62109375
271.5,1.5,1869.71337890625
272.5,1.5,1869.69519042969
273.5,1.5,1870.39038085938
274.5,1.5,1870.828125
275.5,1.5,1870.79956054688
276.5,1.5,1871.26049804688
277.5,1.5,1872.46142578125
278.5,1.5,1874.24487304688
279.5,1.5,1876.50842285156
280.5,1.5,1878.84094238281
310.5,1.5,1769.13513183594
311.5,1.5,1792.0126953125
312.5,1.5,1813.94348144531
313.5,1.5,1835.25012207031
314.5,1.5,1856.88330078125
315.5,1.5,1881.17541503906
316.5,1.5,1908.25183105469
317.5,1.5,1925.68798828125
318.5,1.5,1933.24499511719
319.5,1.5,1936.7939453125
320.5,1.5,1938.09265136719
321.5,1.5,1938.33459472656
322.5,1.5,1939.02099609375
323.5,1.5,1937.3388671875
324.5,1.5,1933.51623535156
325.5,1.5,1932.89892578125
326.5,1.5,1935.40539550781
327.5,1.5,1936.7900390625
328.5,1.5,1936.50964355469
329.5,1.5,1936.33056640625
330.5,1.5,1938.0361328125
331.5,1.5,1942.49621582031
332.5,1.5,1945.7568359375
333.5,1.5,1944.80249023438
334.5,1.5,1939.32165527344
335.5,1.5,1930.46350097656
336.5,1.5,1919.35144042969
337.5,1.5,1909.25170898438
338.5,1.5,1902.82751464844
339.5,1.5,1899.62622070312
340.5,1.5,1897.7880859375
341.5,1.5,1899.10119628906
342.5,1.5,1903.74267578125
343.5,1.5,1909.27453613281
344.5,1.5,1914.3525390625
345.5,1.5,1917.41271972656
346.5,1.5,1917.62707519531
347.5,1.5,1914.48706054688
348.5,1.5,1907.80297851562
349.5,1.5,1899.19409179688
350.5,1.5,1890.88696289062
351.5,1.5,1883.48376464844
352.5,1.5,1876.96313476562
353.5,1.5,1872.37451171875
354.5,1.5,1869.17932128906
355.5,1.5,1866.30310058594
356.5,1.5,1863.27514648438
357.5,1.5,1861.33020019531
358.5,1.5,1860.49401855469
359.5,1.5,1859.1513671875
360.5,1.5,1856.39953613281
361.5,1.5,1852.24523925781
362.5,1.5,1847.36413574219
363.5,1.5,1842.20666503906
364.5,1.5,1837.06640625
365.5,1.5,1832.29406738281
366.5,1.5,1827.95178222656
367.5,1.5,1824.06005859375
368.5,1.5,1820.51318359375
369.5,1.5,1817.16870117188
46.5,2.5,1926.28076171875
47.5,2.5,1926.28393554688
48.5,2.5,1925.57983398438
49.5,2.5,1923.42614746094
50.5,2.5,1920.34191894531
51.5,2.5,1917.48156738281
52.5,2.5,1914.91516113281
53.5,2.5,1912.63562011719
54.5,2.5,1910.83728027344
55.5,2.5,1909.87463378906
56.5,2.5,1910.19799804688
57.5,2.5,1911.95227050781
58.5,2.5,1914.7587890625
59.5,2.5,1917.75024414062
60.5,2.5,1920.3154296875
61.5,2.5,1922.04748535156
62.5,2.5,1922.78271484375
63.5,2.5,1922.60437011719
64.5,2.5,1921.69543457031
65.5,2.5,1920.22631835938
66.5,2.5,1918.34875488281
67.5,2.5,1916.15075683594
68.5,2.5,1913.67041015625
69.5,2.5,1910.92529296875
70.5,2.5,1907.91418457031
71.5,2.5,1904.64099121094
72.5,2.5,1901.1103515625
73.5,2.5,1897.33935546875
74.5,2.5,1893.34240722656
75.5,2.5,1889.16088867188
76.5,2.5,1884.85363769531
77.5,2.5,1880.45581054688
78.5,2.5,1875.91796875
79.5,2.5,1871.42211914062
80.5,2.5,1868.67993164062
81.5,2.5,1867.46447753906
82.5,2.5,1866.15393066406
83.5,2.5,1864.3359375
84.5,2.5,1861.89599609375
85.5,2.5,1858.80895996094
86.5,2.5,1855.17236328125
87.5,2.5,1850.94067382812
88.5,2.5,1846.02856445312
89.5,2.5,1840.22045898438
90.5,2.5,1833.24633789062
91.5,2.5,1824.6982421875
92.5,2.5,1814.72021484375
93.5,2.5,1807.75354003906
94.5,2.5,1805.16870117188
95.5,2.5,1804.95056152344
96.5,2.5,1805.93603515625
97.5,2.5,1807.45812988281
100.5,2.5,1793.03784179688
101.5,2.5,1788.41638183594
104.5,2.5,1802.8828125
105.5,2.5,1805.14208984375
106.5,2.5,1807.42358398438
107.5,2.5,1809.72631835938
108.5,2.5,1812.04650878906
109.5,2.5,1814.38012695312
110.5,2.5,1816.73193359375
118.5,2.5,1842.70959472656
119.5,2.5,1843.86193847656
120.5,2.5,1844.99926757812
121.5,2.5,1846.11450195312
122.5,2.5,1847.20556640625
123.5,2.5,1848.26879882812
124.5,2.5,1849.28869628906
125.5,2.5,1850.24938964844
126.5,2.5,1851.13732910156
127.5,2.5,1851.8515625
128.5,2.5,1852.28649902344
129.5,2.5,1852.27209472656
130.5,2.5,1851.86608886719
131.5,2.5,1851.15295410156
132.5,2.5,1850.46142578125
133.5,2.5,1850.21545410156
134.5,2.5,1851.15234375
135.5,2.5,1853.23937988281
136.5,2.5,1855.55151367188
137.5,2.5,1855.46997070312
138.5,2.5,1853.1669921875
139.5,2.5,1849.61999511719
140.5,2.5,1847.71618652344
141.5,2.5,1846.68469238281
142.5,2.5,1845.39819335938
143.5,2.5,1845.29602050781
144.5,2.5,1845.80505371094
145.5,2.5,1846.3935546875
146.5,2.5,1846.7900390625
147.5,2.5,1846.17260742188
148.5,2.5,1844.41320800781
149.5,2.5,1842.75537109375
150.5,2.5,1841.62731933594
151.5,2.5,1841.22265625
152.5,2.5,1841.97802734375
153.5,2.5,1844.39331054688
154.5,2.5,1849.08813476562
155.5,2.5,1855.61193847656
156.5,2.5,1859.11047363281
157.5,2.5,1856.86547851562
158.5,2.5,1852.30249023438
159.5,2.5,1847.27404785156
160.5,2.5,1842.73620605469
161.5,2.5,1839.46667480469
162.5,2.5,1837.26696777344
163.5,2.5,1836.00769042969
164.5,2.5,1835.64819335938
165.5,2.5,1835.74536132812
166.5,2.5,1835.72106933594
167.5,2.5,1837.05444335938
168.5,2.5,1839.04626464844
169.5,2.5,1841.39233398438
170.5,2.5,1843.54431152344
171.5,2.5,1845.49951171875
172.5,2.5,1847.37902832031
173.5,2.5,1849.83239746094
174.5,2.5,1854.00354003906
175.5,2.5,1861.32165527344
176.5,2.5,1871.17700195312
177.5,2.5,1880.74426269531
178.5,2.5,1888.37561035156
179.5,2.5,1893.73901367188
180.5,2.5,1897.30847167969
181.5,2.5,1899.39306640625
182.5,2.5,1900.38720703125
183.5,2.5,1900.05395507812
184.5,2.5,1898.68188476562
185.5,2.5,1896.68444824219
186.5,2.5,1894.75146484375
187.5,2.5,1893.43823242188
188.5,2.5,1892.69982910156
189.5,2.5,1892.38854980469
190.5,2.5,1891.44201660156
191.5,2.5,1890.39416503906
192.5,2.5,1890.47302246094
193.5,2.5,1891.83813476562
194.5,2.5,1894.1015625
195.5,2.5,1896.78637695312
196.5,2.5,1899.70336914062
197.5,2.5,1902.67468261719
198.5,2.5,1905.48266601562
199.5,2.5,1907.90502929688
200.5,2.5,1909.7880859375
201.5,2.5,1911.24719238281
202.5,2.5,1912.580078125
203.5,2.5,1914.11193847656
204.5,2.5,1916.01770019531
205.5,2.5,1918.18200683594
206.5,2.5,1920.25158691406
207.5,2.5,1921.61462402344
208.5,2.5,1921.77124023438
209.5,2.5,1921.41564941406
210.5,2.5,1920.34680175781
211.5,2.5,1918.01867675781
212.5,2.5,1914.74987792969
213.5,2.5,1911.03112792969
214.5,2.5,1907.27770996094
215.5,2.5,1903.71142578125
216.5,2.5,1900.60766601562
217.5,2.5,1898.17248535156
218.5,2.5,1896.81042480469
219.5,2.5,1897.09045410156
220.5,2.5,1900.01196289062
221.5,2.5,1905.09167480469
222.5,2.5,1910.92456054688
223.5,2.5,1916.38610839844
224.5,2.5,1920.58703613281
225.5,2.5,1922.75341796875
226.5,2.5,1922.75659179688
227.5,2.5,1921.19836425781
228.5,2.5,1918.654296875
229.5,2.5,1915.71838378906
230.5,2.5,1912.89782714844
231.5,2.5,1910.68505859375
232.5,2.5,1909.52941894531
233.5,2.5,1909.93090820312
234.5,2.5,1912.498046875
235.5,2.5,1917.29821777344
236.5,2.5,1923.67529296875
237.5,2.5,1930.53759765625
238.5,2.5,1937.23620605469
239.5,2.5,1943.38427734375
240.5,2.5,1948.76123046875
241.5,2.5,1953.15979003906
242.5,2.5,1956.35144042969
243.5,2.5,1958.02099609375
244.5,2.5,1957.78637695312
245.5,2.5,1955.14855957031
246.5,2.5,1949.30322265625
247.5,2.5,1939.26391601562
248.5,2.5,1923.95275878906
249.5,2.5,1902.74157714844
250.5,2.5,1880.04382324219
251.5,2.5,1865.54919433594
252.5,2.5,1856.36547851562
253.5,2.5,1850.49291992188
254.5,2.5,1846.80932617188
255.5,2.5,1844.54382324219
256.5,2.5,1843.11193847656
257.5,2.5,1842.20495605469
258.5,2.5,1841.56652832031
259.5,2.5,1840.94812011719
260.5,2.5,1840.11901855469
261.5,2.5,1838.82189941406
262.5,2.5,1836.82800292969
263.5,2.5,1834.25793457031
264.5,2.5,1831.87316894531
265.5,2.5,1832.01477050781
266.5,2.5,1833.59033203125
267.5,2.5,1834.37646484375
268.5,2.5,1834.14501953125
269.5,2.5,1833.04724121094
270.5,2.5,1831.36315917969
271.5,2.5,1829.55859375
272.5,2.5,1827.91687011719
273.5,2.5,1826.97937011719
274.5,2.5,1827.41186523438
275.5,2.5,1829.35668945312
276.5,2.5,1831.98999023438
277.5,2.5,1834.97485351562
278.5,2.5,1838.11291503906
279.5,2.5,1841.1953125
280.5,2.5,1844.14465332031
281.5,2.5,1846.97790527344
309.5,2.5,1760.833984375
310.5,2.5,1784.69995117188
311.5,2.5,1807.31701660156
312.5,2.5,1828.18200683594
313.5,2.5,1847.83264160156
314.5,2.5,1867.28356933594
315.5,2.5,1887.97448730469
316.5,2.5,1910.16088867188
317.5,2.5,1928.98034667969
318.5,2.5,1938.72021484375
319.5,2.5,1942.1982421875
320.5,2.5,1941.90612792969
321.5,2.5,1939.39477539062
322.5,2.5,1935.34643554688
323.5,2.5,1929.67016601562
324.5,2.5,1923.29968261719
325.5,2.5,1919.63195800781
326.5,2.5,1919.03405761719
327.5,2.5,1919.75537109375
328.5,2.5,1920.94409179688
329.5,2.5,1922.88684082031
330.5,2.5,1926.63073730469
331.5,2.5,1932.62585449219
332.5,2.5,1935.03076171875
333.5,2.5,1930.7109375
334.5,2.5,1922.38391113281
335.5,2.5,1913.5615234375
336.5,2.5,1905.39624023438
337.5,2.5,1896.31848144531
338.5,2.5,1887.78442382812
339.5,2.5,1882.91540527344
340.5,2.5,1880.40673828125
341.5,2.5,1880.23669433594
342.5,2.5,1882.48608398438
343.5,2.5,1885.73937988281
344.5,2.5,1889.12475585938
345.5,2.5,1891.39733886719
346.5,2.5,1892.18603515625
347.5,2.5,1891.76684570312
348.5,2.5,1891.63781738281
349.5,2.5,1892.34411621094
350.5,2.5,1892.60729980469
351.5,2.5,1890.60559082031
352.5,2.5,1886.62438964844
353.5,2.5,1883.04846191406
354.5,2.5,1879.41247558594
355.5,2.5,1873.06860351562
356.5,2.5,1865.5966796875
357.5,2.5,1858.03356933594
358.5,2.5,1853.03466796875
359.5,2.5,1850.26696777344
360.5,2.5,1847.40112304688
361.5,2.5,1843.50769042969
362.5,2.5,1839.0703125
363.5,2.5,1834.46240234375
364.5,2.5,1829.93981933594
365.5,2.5,1825.564453125
366.5,2.5,1821.4462890625
367.5,2.5,1817.57788085938
368.5,2.5,1813.91809082031
369.5,2.5,1810.39831542969
47.5,3.5,1927.95202636719
48.5,3.5,1926.1396484375
49.5,3.5,1923.44714355469
50.5,3.5,1920.21899414062
51.5,3.5,1917.03466796875
52.5,3.5,1913.99145507812
53.5,3.5,1911.18688964844
54.5,3.5,1908.8740234375
55.5,3.5,1907.47399902344
56.5,3.5,1907.548828125
57.5,3.5,1910.09460449219
58.5,3.5,1914.39013671875
59.5,3.5,1918.44860839844
60.5,3.5,1921.56811523438
61.5,3.5,1923.53234863281
62.5,3.5,1924.42504882812
63.5,3.5,1924.47692871094
64.5,3.5,1923.94934082031
65.5,3.5,1923.04333496094
66.5,3.5,1921.84240722656
67.5,3.5,1920.36071777344
68.5,3.5,1918.56567382812
69.5,3.5,1916.41333007812
70.5,3.5,1913.88317871094
71.5,3.5,1910.97314453125
72.5,3.5,1907.70129394531
73.5,3.5,1904.09155273438
