"","U238","pH","TAlk","Salinity","Temperature","OmegaA","TCO2"
"355",1.0097685,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"356",1.0972523,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"357",1.2019971,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"358",0.952302,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"359",1.032292,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"360",1.0086318,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"361",1.0724975,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"362",1.3813431,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"363",1.0271979,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"364",1.1803577,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"365",1.0470691,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"366",1.0194094,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"367",1.1358159,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"368",1.2345404,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"369",1.2003552,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"370",1.2413606,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"371",1.2592531,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"372",0.9928864,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"373",1.2206895,8.10947047857671,2264.87816897919,35.1261126214832,26.6404694088938,3.75941460427862,1927.835855807
"374",1.1143028,8.10949207096954,2264.59033499953,35.1266965868295,26.6399962694983,3.75919857763899,1927.57053886564
"375",1.0387333,8.10949207096954,2264.59033499953,35.1266965868295,26.6399962694983,3.75919857763899,1927.57053886564
