"","X","Lon","Lat","ID","Source","Temperature","Salinity","pH","Calcite","U238","U238sig","Age","U234delta","Basin","Genus","Place","Location","Site","LabID","OmegaA","TAlk","TCO2","PI_TCO2","oxygen"
"1014",1014,55.426698,-4.697575,2763,95,27.821,35.119,8.0910317103068,NA,2.7441,"0.0019",3.59823653346316,146.802959122848,"Indian",NA,"Seychelles,Mahe","Seychelles","Mahe","14",3.71745975812276,2307.26245117187,1977.83032226562,1913.91625976562,204.408828735351
"1015",1015,55.426698,-4.697575,2764,95,27.821,35.119,8.0910317103068,NA,5.54,"0.04",1.78117345338793,146.553884236118,"Indian",NA,"Seychelles,Mahe","Seychelles","Mahe","14",3.71745975812276,2307.26245117187,1977.83032226562,1913.91625976562,204.408828735351
"1016",1016,55.426698,-4.697575,2765,95,27.821,35.119,8.0910317103068,NA,0.4475,"0.0005",3.70639198795335,146.847773334313,"Indian",NA,"Seychelles,Mahe","Seychelles","Mahe","14",3.71745975812276,2307.26245117187,1977.83032226562,1913.91625976562,204.408828735351
"1017",1017,55.426698,-4.697575,2766,95,27.821,35.119,8.0910317103068,NA,2.858,"0.006",0.118049126146512,146.067428082763,"Indian",NA,"Seychelles,Mahe","Seychelles","Mahe","14",3.71745975812276,2307.26245117187,1977.83032226562,1913.91625976562,204.408828735351
"1018",1018,55.426698,-4.697575,2767,95,27.821,35.119,8.0910317103068,NA,0.8324,"0.001",7.07853086067995,147.029483835078,"Indian",NA,"Seychelles,Mahe","Seychelles","Mahe","14",3.71745975812276,2307.26245117187,1977.83032226562,1913.91625976562,204.408828735351
"1019",1019,149.522469,-20.83271,2768,96,26.6923333333333,35.1003333333333,8.11253547668457,0.9,NA,NA,13.2422325085238,146.576532725474,"Pacific","Isopora","Great Barrier Reef,Hyrographer's passage","Great Barrier Reef","Hyrographer's passage","14, 11, 19",3.75072280565898,2291.78361002604,1954.2636311849,1894.74621582031,216.217946370443
"1020",1020,149.522469,-20.83271,2769,96,26.6923333333333,35.1003333333333,8.11253547668457,0,NA,NA,13.279470612623,146.176662384533,"Pacific","Isopora","Great Barrier Reef,Hyrographer's passage","Great Barrier Reef","Hyrographer's passage","14, 11, 19",3.75072280565898,2291.78361002604,1954.2636311849,1894.74621582031,216.217946370443
"1021",1021,149.522469,-20.83271,2770,96,26.6923333333333,35.1003333333333,8.11253547668457,1.3,NA,NA,15.1317234131726,143.81187041317,"Pacific","Isopora","Great Barrier Reef,Hyrographer's passage","Great Barrier Reef","Hyrographer's passage","14, 11, 19",3.75072280565898,2291.78361002604,1954.2636311849,1894.74621582031,216.217946370443
"1022",1022,149.522469,-20.83271,2771,96,26.6923333333333,35.1003333333333,8.11253547668457,1.3,NA,NA,15.1996800574326,144.46574957384,"Pacific","Isopora","Great Barrier Reef,Hyrographer's passage","Great Barrier Reef","Hyrographer's passage","14, 11, 19",3.75072280565898,2291.78361002604,1954.2636311849,1894.74621582031,216.217946370443
"1023",1023,149.522469,-20.83271,2772,96,26.6923333333333,35.1003333333333,8.11253547668457,0.7,NA,NA,15.0176140815092,142.513617298349,"Pacific","Isopora","Great Barrier Reef,Hyrographer's passage","Great Barrier Reef","Hyrographer's passage","14, 11, 19",3.75072280565898,2291.78361002604,1954.2636311849,1894.74621582031,216.217946370443
"1024",1024,149.522469,-20.83271,2773,96,26.6923333333333,35.1003333333333,8.11253547668457,0,NA,NA,15.0360430174809,139.599661180569,"Pacific","Isopora","Great Barrier Reef,Hyrographer's passage","Great Barrier Reef","Hyrographer's passage","14, 11, 19",3.75072280565898,2291.78361002604,1954.2636311849,1894.74621582031,216.217946370443
"1025",1025,149.522469,-20.83271,2774,96,26.6923333333333,35.1003333333333,8.11253547668457,1.5,NA,NA,14.9185659019945,145.707087188084,"Pacific","Isopora","Great Barrier Reef,Hyrographer's passage","Great Barrier Reef","Hyrographer's passage","14, 11, 19",3.75072280565898,2291.78361002604,1954.2636311849,1894.74621582031,216.217946370443
"1026",1026,149.522469,-20.83271,2775,96,26.6923333333333,35.1003333333333,8.11253547668457,0.5,NA,NA,15.2335036382245,142.842924625889,"Pacific","Isopora","Great Barrier Reef,Hyrographer's passage","Great Barrier Reef","Hyrographer's passage","14, 11, 19",3.75072280565898,2291.78361002604,1954.2636311849,1894.74621582031,216.217946370443
"1027",1027,149.522469,-20.83271,2776,96,26.6923333333333,35.1003333333333,8.11253547668457,0,NA,NA,15.4003358777313,143.535925813205,"Pacific","Isopora","Great Barrier Reef,Hyrographer's passage","Great Barrier Reef","Hyrographer's passage","14, 11, 19",3.75072280565898,2291.78361002604,1954.2636311849,1894.74621582031,216.217946370443
"1028",1028,149.522469,-20.83271,2777,96,26.6923333333333,35.1003333333333,8.11253547668457,0.3,NA,NA,25.1115473392251,141.735943137845,"Pacific","Isopora","Great Barrier Reef,Hyrographer's passage","Great Barrier Reef","Hyrographer's passage","14, 11, 19",3.75072280565898,2291.78361002604,1954.2636311849,1894.74621582031,216.217946370443
"1029",1029,149.522469,-20.83271,2778,96,26.6923333333333,35.1003333333333,8.11253547668457,0.9,NA,NA,15.0902661989122,149.951728111621,"Pacific","Isopora","Great Barrier Reef,Hyrographer's passage","Great Barrier Reef","Hyrographer's passage","14, 11, 19",3.75072280565898,2291.78361002604,1954.2636311849,1894.74621582031,216.217946370443
"1030",1030,149.522469,-20.83271,2779,96,26.6923333333333,35.1003333333333,8.11253547668457,1,NA,NA,19.0761002123576,142.255693647014,"Pacific","Isopora","Great Barrier Reef,Hyrographer's passage","Great Barrier Reef","Hyrographer's passage","14, 11, 19",3.75072280565898,2291.78361002604,1954.2636311849,1894.74621582031,216.217946370443
"1031",1031,149.522469,-20.83271,2780,96,26.6923333333333,35.1003333333333,8.11253547668457,0,NA,NA,18.9357998533503,141.77742402206,"Pacific","Isopora","Great Barrier Reef,Hyrographer's passage","Great Barrier Reef","Hyrographer's passage","14, 11, 19",3.75072280565898,2291.78361002604,1954.2636311849,1894.74621582031,216.217946370443
"1032",1032,149.522469,-20.83271,2781,96,26.6923333333333,35.1003333333333,8.11253547668457,1.5,NA,NA,18.3970184232998,141.915216242859,"Pacific","Isopora","Great Barrier Reef,Hyrographer's passage","Great Barrier Reef","Hyrographer's passage","14, 11, 19",3.75072280565898,2291.78361002604,1954.2636311849,1894.74621582031,216.217946370443
"1033",1033,146.467737,-17.128533,2782,96,26.6923333333333,35.1003333333333,8.11253547668457,1.6,NA,NA,17.1979319741803,143.288232070738,"Pacific","Isopora","Great Barrier Reef,Noggin Pass","Great Barrier Reef","Noggin Pass","14, 11, 19",3.77957081794739,2252.60831705729,1914.63387044271,1850.12573242188,205.186238606771
"1034",1034,146.467737,-17.128533,2783,96,26.6923333333333,35.1003333333333,8.11253547668457,0,NA,NA,19.2354131619298,142.319664863605,"Pacific","Isopora","Great Barrier Reef,Noggin Pass","Great Barrier Reef","Noggin Pass","14, 11, 19",3.77957081794739,2252.60831705729,1914.63387044271,1850.12573242188,205.186238606771
"1035",1035,146.467737,-17.128533,2784,96,26.6923333333333,35.1003333333333,8.11253547668457,0,NA,NA,19.2411264238871,142.638699791983,"Pacific","Isopora","Great Barrier Reef,Noggin Pass","Great Barrier Reef","Noggin Pass","14, 11, 19",3.77957081794739,2252.60831705729,1914.63387044271,1850.12573242188,205.186238606771
"1036",1036,146.467737,-17.128533,2785,96,26.6923333333333,35.1003333333333,8.11253547668457,1.5,NA,NA,20.9100100377154,141.826969086767,"Pacific","Isopora","Great Barrier Reef,Noggin Pass","Great Barrier Reef","Noggin Pass","14, 11, 19",3.77957081794739,2252.60831705729,1914.63387044271,1850.12573242188,205.186238606771
"1037",1037,146.467737,-17.128533,2786,96,26.6923333333333,35.1003333333333,8.11253547668457,0,NA,NA,20.9500485102494,142.161266651719,"Pacific","Isopora","Great Barrier Reef,Noggin Pass","Great Barrier Reef","Noggin Pass","14, 11, 19",3.77957081794739,2252.60831705729,1914.63387044271,1850.12573242188,205.186238606771
"1038",1038,146.467737,-17.128533,2787,96,26.6923333333333,35.1003333333333,8.11253547668457,1.5,NA,NA,20.9657846971495,141.955389537492,"Pacific","Isopora","Great Barrier Reef,Noggin Pass","Great Barrier Reef","Noggin Pass","14, 11, 19",3.77957081794739,2252.60831705729,1914.63387044271,1850.12573242188,205.186238606771
"1039",1039,146.467737,-17.128533,2788,96,26.6923333333333,35.1003333333333,8.11253547668457,1.1,NA,NA,11.7151843619321,147.108214962914,"Pacific","Isopora","Great Barrier Reef,Noggin Pass","Great Barrier Reef","Noggin Pass","14, 11, 19",3.77957081794739,2252.60831705729,1914.63387044271,1850.12573242188,205.186238606771
"1040",1040,146.467737,-17.128533,2789,96,26.6923333333333,35.1003333333333,8.11253547668457,0.8,NA,NA,11.8131374314487,145.910023892091,"Pacific","Isopora","Great Barrier Reef,Noggin Pass","Great Barrier Reef","Noggin Pass","14, 11, 19",3.77957081794739,2252.60831705729,1914.63387044271,1850.12573242188,205.186238606771
"1041",1041,146.467737,-17.128533,2790,96,26.6923333333333,35.1003333333333,8.11253547668457,1.4,NA,NA,11.9533227112771,145.761200305324,"Pacific","Isopora","Great Barrier Reef,Noggin Pass","Great Barrier Reef","Noggin Pass","14, 11, 19",3.77957081794739,2252.60831705729,1914.63387044271,1850.12573242188,205.186238606771
"1042",1042,146.467737,-17.128533,2791,96,26.6923333333333,35.1003333333333,8.11253547668457,1.4,NA,NA,12.4450812706323,144.825973753523,"Pacific","Isopora","Great Barrier Reef,Noggin Pass","Great Barrier Reef","Noggin Pass","14, 11, 19",3.77957081794739,2252.60831705729,1914.63387044271,1850.12573242188,205.186238606771
"1043",1043,146.467737,-17.128533,2792,96,26.6923333333333,35.1003333333333,8.11253547668457,1,NA,NA,12.4004198753979,146.875915883563,"Pacific","Isopora","Great Barrier Reef,Noggin Pass","Great Barrier Reef","Noggin Pass","14, 11, 19",3.77957081794739,2252.60831705729,1914.63387044271,1850.12573242188,205.186238606771
"1044",1044,146.467737,-17.128533,2793,96,26.6923333333333,35.1003333333333,8.11253547668457,0,NA,NA,12.7991624375521,144.867235588375,"Pacific","Isopora","Great Barrier Reef,Noggin Pass","Great Barrier Reef","Noggin Pass","14, 11, 19",3.77957081794739,2252.60831705729,1914.63387044271,1850.12573242188,205.186238606771
"1045",1045,146.467737,-17.128533,2794,96,26.6923333333333,35.1003333333333,8.11253547668457,0.4,NA,NA,12.8392485389912,146.954381948082,"Pacific","Isopora","Great Barrier Reef,Noggin Pass","Great Barrier Reef","Noggin Pass","14, 11, 19",3.77957081794739,2252.60831705729,1914.63387044271,1850.12573242188,205.186238606771
"1046",1046,146.850776,-19.113113,2795,97,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.163,NA,6.87977782471327,141.347427207499,"Pacific","Porites","Great Barrier Reef,Magnetic Island","Great Barrier Reef","Magnetic Island","25",3.76053222020467,2267.0654296875,1929.88500976562,1867.53719075521,208.219172159831
"1047",1047,146.850776,-19.113113,2796,97,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.1466,NA,6.87852346955351,141.550548389211,"Pacific","Pavona","Great Barrier Reef,Magnetic Island","Great Barrier Reef","Magnetic Island","25",3.76053222020467,2267.0654296875,1929.88500976562,1867.53719075521,208.219172159831
"1048",1048,146.850776,-19.113113,2797,97,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.9446,NA,7.03412790552334,147.622193947657,"Pacific","Favia","Great Barrier Reef,Magnetic Island","Great Barrier Reef","Magnetic Island","25",3.76053222020467,2267.0654296875,1929.88500976562,1867.53719075521,208.219172159831
"1049",1049,146.865214,-19.154998,2798,97,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.074,NA,5.65558563684921,146.744630699583,"Pacific","Porites","Great Barrier Reef,Magnetic Island","Great Barrier Reef","Magnetic Island","25",3.76053222020467,2267.0654296875,1929.88500976562,1867.53719075521,208.219172159831
"1050",1050,146.865214,-19.154998,2799,97,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.8328,NA,6.02214702256811,145.880860310696,"Pacific","Porites","Great Barrier Reef,Magnetic Island","Great Barrier Reef","Magnetic Island","25",3.76053222020467,2267.0654296875,1929.88500976562,1867.53719075521,208.219172159831
"1051",1051,146.865214,-19.154998,2800,97,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.7762,NA,5.86187290322061,147.642236372712,"Pacific","Porites","Great Barrier Reef,Magnetic Island","Great Barrier Reef","Magnetic Island","25",3.76053222020467,2267.0654296875,1929.88500976562,1867.53719075521,208.219172159831
"1052",1052,146.865214,-19.154998,2801,97,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.0567,NA,5.58403913294659,144.990532889047,"Pacific","Porites","Great Barrier Reef,Magnetic Island","Great Barrier Reef","Magnetic Island","25",3.76053222020467,2267.0654296875,1929.88500976562,1867.53719075521,208.219172159831
"1053",1053,146.865214,-19.154998,2802,97,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.6644,NA,6.25209248238675,144.451091906098,"Pacific","Porites","Great Barrier Reef,Magnetic Island","Great Barrier Reef","Magnetic Island","25",3.76053222020467,2267.0654296875,1929.88500976562,1867.53719075521,208.219172159831
"1054",1054,146.865214,-19.154998,2803,97,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.7447,NA,5.27940467578605,141.521311069566,"Pacific","Porites","Great Barrier Reef,Magnetic Island","Great Barrier Reef","Magnetic Island","25",3.76053222020467,2267.0654296875,1929.88500976562,1867.53719075521,208.219172159831
"1055",1055,146.865214,-19.154998,2804,97,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.8191,NA,2.2921532942328,144.65483779563,"Pacific","Porites","Great Barrier Reef,Magnetic Island","Great Barrier Reef","Magnetic Island","25",3.76053222020467,2267.0654296875,1929.88500976562,1867.53719075521,208.219172159831
"1056",1056,146.865214,-19.154998,2805,97,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.8587,NA,5.61148832194004,147.537949171532,"Pacific","Porites","Great Barrier Reef,Magnetic Island","Great Barrier Reef","Magnetic Island","25",3.76053222020467,2267.0654296875,1929.88500976562,1867.53719075521,208.219172159831
"1057",1057,151.94906,-23.447938,2806,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.3756,"0.0019",0.053871888055723,143.943733308273,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1058",1058,151.94906,-23.447938,2807,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.7501,"0.0024",0.125566490870513,145.271415628166,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1059",1059,151.94906,-23.447938,2808,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.0964,"0.0028",0.00827991797687325,145.822475316682,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1060",1060,151.94906,-23.447938,2809,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.3504,"0.0028",0.00515446124345948,142.426120289356,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1061",1061,151.94906,-23.447938,2810,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.4056,"0.002",0.00399642980053206,146.020421866692,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1062",1062,151.94906,-23.447938,2811,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.2303,"0.003",0.00896020045750242,144.025346573609,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1063",1063,151.94906,-23.447938,2812,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.7241,"0.0024",0.0811906316314082,142.057179590634,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1064",1064,151.94906,-23.447938,2813,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.9464,"0.0027",0.0535828934094282,146.040856806626,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1065",1065,151.94906,-23.447938,2814,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,4.5447,"0.0052",0.0752766130495119,146.249547300856,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1066",1066,151.94906,-23.447938,2815,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.4731,"0.0034",0.0225629569611471,145.528773572642,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1067",1067,151.94906,-23.447938,2816,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.3265,"0.003",0.0328319866157127,146.032304860056,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1068",1068,151.94906,-23.447938,2817,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.9781,"0.0039",0.0527504703302131,143.443935872341,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1069",1069,151.94906,-23.447938,2818,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.9333,"0.0037",0.0187660001415244,144.828202592583,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1070",1070,151.94906,-23.447938,2819,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.6498,"0.0038",0.00953215217592274,144.025579042526,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1071",1071,151.94906,-23.447938,2820,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.1724,"0.0031",0.0604576138056772,142.04886809374,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1072",1072,151.94906,-23.447938,2821,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.7601,"0.0031",0.075325841583047,144.052323293092,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1073",1073,151.94906,-23.447938,2822,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.782,"0.0044",0.0770672914991028,140.857023783532,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1074",1074,151.94906,-23.447938,2823,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.6731,"0.0033",0.0544152641490337,142.545790157836,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1075",1075,151.94906,-23.447938,2824,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,4.0601,"0.0043",0.0533695636483112,142.445500947784,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1076",1076,151.94906,-23.447938,2825,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.5803,"0.0021",0.102348643723598,143.763662061262,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1077",1077,151.94906,-23.447938,2826,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.7306,"0.0036",0.0467601075525504,142.942177494326,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1078",1078,151.94906,-23.447938,2827,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.1451,"0.0027",0.137721254123486,144.876829417204,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1079",1079,151.94906,-23.447938,2828,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.8544,"0.0038",0.0770652390690543,146.549911210373,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1080",1080,151.94906,-23.447938,2829,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.4292,"0.002",0.0971596057145405,143.062390560576,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1081",1081,151.94906,-23.447938,2830,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.42967,"0.0029",0.00589799932884136,146.320770991242,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1082",1082,151.94906,-23.447938,2831,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.6267,"0.0023",0.0555158682682051,145.442438505011,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1083",1083,151.94906,-23.447938,2832,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.8468,"0.0026",0.255388064307042,146.124051682474,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1084",1084,151.94906,-23.447938,2833,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.5053,"0.0031",0.0746279623556429,143.053294134764,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1085",1085,151.94906,-23.447938,2834,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.6123,"0.0025",0.127337875414626,144.772694820669,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1086",1086,151.94906,-23.447938,2835,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.5291,"0.0021",0.062531702918106,146.044544980292,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1087",1087,151.94906,-23.447938,2836,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.5407,"0.0023",0.105870719742831,140.768590460849,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1088",1088,151.94906,-23.447938,2837,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.8229,"0.003",0.0797455091130342,140.858088397731,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1089",1089,151.94906,-23.447938,2838,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.6668,"0.0022",0.0559749596957371,143.844718327925,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1090",1090,151.94906,-23.447938,2839,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.7015,"0.0025",0.0654563188462438,144.847286831048,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1091",1091,151.94906,-23.447938,2840,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.5943,"0.0018",0.0583442300476672,144.145289976652,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1092",1092,151.94906,-23.447938,2841,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.5007,"0.0022",0.0477677384008968,146.238194141325,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1093",1093,151.94906,-23.447938,2842,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.8839,"0.0026",0.115186786528342,145.167274401006,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1094",1094,151.94906,-23.447938,2843,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,3.0137,"0.0034",0.0770640695159772,145.1516574787,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1095",1095,151.94906,-23.447938,2844,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.9022,"0.0023",0.13600583917729,147.273532381947,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
"1096",1096,151.94906,-23.447938,2845,98,26.6923333333333,35.1003333333333,8.11253547668457,NA,2.6586,"0.003",0.0656526594271179,144.747495073064,"Pacific",NA,"Great Barrier Reef,Heron Reef","Great Barrier Reef","Heron Reef","25",3.70334402720134,2301.96248372396,1966.76485188802,1909.0146484375,219.332890828451
